#{"t_start": 1615582655.7841992, "env_id": "HopperBulletEnv-v0"}
r,l,t
28.192069,16,1.253677
23.699389,11,1.424839
30.334036,22,1.816612
31.316122,19,2.118865
27.742289,17,2.390109
30.829902,18,2.669972
23.260531,10,2.829811
26.525368,12,3.01415
35.182315,20,3.322754
25.020745,11,3.495505
29.449035,15,3.745214
21.646217,15,3.981919
30.040908,15,4.218508
34.344754,25,4.627798
23.505752,13,4.837967
24.963527,11,5.008518
17.341402,11,5.179394
27.284887,14,5.39633
28.874154,17,5.66829
31.994058,18,5.955667
27.66619,13,6.156807
21.326943,14,6.39831
32.877119,16,6.67281
24.991087,13,6.898023
26.331605,19,7.195731
27.505965,13,7.400706
27.032486,13,7.610596
31.384357,15,7.849891
21.853827,8,7.989864
33.872358,23,8.357843
23.251518,9,8.502361
22.051342,11,8.672016
24.005605,13,8.892395
28.044468,14,9.111701
22.527334,8,9.23543
28.535304,23,20.837607
33.015895,23,21.20202
21.87745,11,21.384758
17.884748,6,21.479225
22.894022,15,21.713987
24.542932,11,21.884479
29.296427,19,22.195291
28.669855,17,22.675974
29.545534,18,22.964179
24.92121,12,23.164198
18.391457,8,23.292376
16.708897,9,23.43613
18.654835,8,23.561605
32.823608,19,23.857531
22.88086,9,23.999189
22.07066,8,24.132792
23.586073,9,24.27458
24.297702,11,24.448698
24.845897,10,24.604701
21.818569,16,24.857985
27.955726,14,25.083649
30.183624,13,25.287922
26.528887,10,25.455808
23.258099,9,25.599911
20.295301,7,25.710549
24.635534,15,25.944108
20.446161,6,26.040468
27.902578,13,26.25257
23.70075,13,26.454868
24.728705,11,26.629036
20.068289,7,26.739382
31.1692,18,27.023469
25.096722,10,27.193204
21.959746,15,27.437304
24.843512,19,27.737085
23.210701,9,27.876836
25.759208,11,28.046232
22.743982,10,28.216147
23.745901,9,28.358387
28.882319,14,28.578475
31.351016,16,28.834207
19.861082,7,40.162522
19.764472,6,40.255962
29.052787,13,40.469846
25.636059,17,40.734672
33.63747,21,41.061547
27.055942,12,41.257984
25.801117,9,41.404044
23.948602,22,41.746506
