#{"t_start": 1614803089.3736606, "env_id": "CartPole-v1"}
r,l,t
14.0,14,10.33333
12.0,12,10.346195
19.0,19,10.633283
21.0,21,10.765831
18.0,18,10.786144
18.0,18,10.920576
45.0,45,11.081748
31.0,31,11.230054
21.0,21,11.378251
14.0,14,11.397879
17.0,17,11.525896
38.0,38,11.678602
91.0,91,12.121776
24.0,24,12.154503
95.0,95,12.58643
82.0,82,13.020979
44.0,44,13.177092
48.0,48,13.447638
39.0,39,13.603166
127.0,127,14.186303
130.0,130,14.774312
123.0,123,15.361723
228.0,228,18.077735
248.0,248,19.275988
263.0,263,20.468256
295.0,295,21.818992
316.0,316,23.315344
500.0,500,27.668672
500.0,500,29.976518
500.0,500,34.307693
500.0,500,36.655859
500.0,500,38.920644
500.0,500,43.282321
500.0,500,45.667647
500.0,500,49.87688
500.0,500,52.280588
500.0,500,54.600459
500.0,500,58.943411
500.0,500,61.359949
500.0,500,65.628914
500.0,500,68.037564
500.0,500,70.438591
500.0,500,74.70902
500.0,500,77.129085
500.0,500,81.394055
500.0,500,83.797943
500.0,500,86.270713
