#{"t_start": 1617795901.2347832, "env_id": "CarRacing-v0"}
r,l,t
-60.573477,1000,74.406823
-71.530249,1000,183.028892
-82.876712,1000,293.434606
-38.311688,1000,405.464767
-77.419355,1000,484.028808
18.811881,1000,600.545798
37.323944,1000,717.45941
-78.193146,1000,819.257023
-66.257669,1000,920.559523
96.226415,1000,1000.435915
138.596491,1000,1107.901007
50.641026,1000,1224.766918
54.716981,1000,1340.238026
-3.114187,1000,1455.590776
0.946372,1000,1536.236126
163.157895,1000,1650.098651
82.370821,1000,1765.124871
72.932331,1000,1880.298928
189.285714,1000,1996.454273
127.118644,1000,2077.55819
-42.69341,1000,2189.656217
157.425743,1000,2286.106833
127.722772,1000,2398.114735
192.517007,1000,2508.912403
109.302326,1000,2591.321127
13.074205,1000,2708.039736
124.199288,1000,2825.248092
17.46988,1000,2941.544819
182.758621,1000,3055.830801
167.123288,1000,3134.958986
10.344828,1000,3247.724987
112.765957,1000,3359.904268
27.329193,1000,3475.620129
-16.666667,1000,3590.485394
48.01444,1000,3671.100857
112.121212,1000,3785.796813
348.398577,1000,3899.653516
60.11236,1000,4014.156016
44.654088,1000,4128.530471
84.210526,1000,4206.917349
190.9699,1000,4318.898541
217.406143,1000,4432.176749
26.712329,1000,4536.321521
143.75,1000,4656.749927
359.363958,1000,4741.918066
-10.769231,1000,4863.594628
358.62069,1000,4985.056469
82.758621,1000,5105.307913
148.275862,1000,5226.127363
143.243243,1000,5309.326078
168.382353,1000,5427.50118
368.84273,1000,5546.783946
99.233716,1000,5665.281274
100.0,1000,5784.250304
167.558528,1000,5866.725313
47.887324,1000,5987.438713
451.851852,1000,6106.42768
-27.899687,1000,6219.904981
210.344828,1000,6330.914831
410.26393,1000,6409.107383
289.891697,1000,6520.711397
451.601423,1000,6639.707166
185.714286,1000,6760.995674
143.589744,1000,6865.475287
506.177606,1000,6947.905638
95.571956,1000,7068.694767
151.655629,1000,7189.544857
492.45283,1000,7310.040144
510.909091,1000,7430.462515
375.524476,1000,7515.109449
27.413127,1000,7635.549144
128.75817,1000,7755.580068
470.957096,1000,7875.218753
-35.606061,1000,7996.236765
345.141066,1000,8081.315715
29.824561,1000,8203.320284
201.694915,1000,8319.019116
19.7411,1000,8438.01601
689.473684,1000,8558.125108
361.30031,1000,8642.017511
329.184549,1000,8759.70914
520.567376,1000,8880.160043
625.490196,1000,9000.741012
330.420712,1000,9119.429002
254.938272,1000,9201.811248
273.860182,1000,9302.817259
46.875,1000,9417.839405
534.615385,1000,9526.429209
359.807074,1000,9637.680478
394.382022,1000,9717.828602
678.597786,1000,9834.178555
376.534296,1000,9942.93013
265.325077,1000,10052.729269
223.624595,1000,10168.925153
211.258278,1000,10249.542639
295.104895,1000,10365.714021
555.430712,1000,10475.689601
136.933798,1000,10591.09699
111.111111,1000,10707.080253
358.646617,1000,10788.036406
512.781955,1000,10904.905308
338.356164,1000,11022.706967
497.633136,1000,11140.089597
659.183673,1000,11254.752699
472.580645,1000,11336.043716
367.105263,1000,11453.681959
448.821549,1000,11557.954152
555.948553,1000,11675.941525
568.789809,1000,11793.736622
385.804416,1000,11876.120014
334.920635,1000,11993.751031
673.462783,1000,12110.179049
394.505495,1000,12226.359823
770.588235,1000,12341.738659
614.765101,1000,12422.69677
548.351648,1000,12538.777433
414.754098,1000,12655.794747
526.262626,1000,12771.699143
469.395018,1000,12887.763674
755.018587,1000,12969.278316
282.67148,1000,13086.112118
778.90625,1000,13201.502659
679.783394,1000,13317.15291
242.767296,1000,13433.272633
633.118971,1000,13514.584258
