#{"t_start": 1615042852.1133225, "env_id": "Pendulum-v0"}
r,l,t
-1430.439648,200,3.103868
-990.233653,200,3.413182
-1527.81232,200,3.719805
-1182.366012,200,4.041237
-797.182078,200,4.359485
-1536.894159,200,4.666738
-1086.044463,200,5.725987
-1288.540591,200,6.03984
-1281.545314,200,6.354165
-907.346835,200,6.660352
-1110.149143,200,21.157764
-1707.874555,200,21.492071
-1009.83786,200,22.541274
-1400.934541,200,22.851681
-1524.862753,200,23.162438
-1344.104443,200,23.491166
-1310.372102,200,23.801401
-904.056304,200,24.123049
-1527.650613,200,25.187351
-1069.120886,200,25.512222
-1196.98395,200,39.49699
-1535.291499,200,39.817524
-1588.510976,200,40.129028
-1712.431903,200,40.437483
-890.867562,200,40.750597
-1180.188108,200,41.8259
-1546.314565,200,42.160542
-1252.869742,200,42.539388
-1676.424757,200,42.918957
-1291.735631,200,43.291291
-1181.966245,200,57.379297
-887.976811,200,58.445332
-1435.667261,200,58.761961
-972.742027,200,59.080325
-1053.539217,200,59.39026
-1067.273412,200,59.698148
-1334.07966,200,60.014678
-1040.964264,200,61.094771
-853.3958,200,61.397716
-1512.58934,200,61.699795
-740.970895,200,76.111471
-866.908057,200,76.424249
-1280.380842,200,76.731051
-1444.071598,200,77.814396
-1711.59426,200,78.132677
-1100.079123,200,78.45383
-1282.208694,200,78.762424
-1086.974324,200,79.078227
-1495.247318,200,79.392075
-893.350865,200,79.70194
-998.622882,200,80.783073
-1313.728294,200,94.784725
-1031.436264,200,95.092992
-1621.93908,200,95.403917
-1337.270614,200,95.71486
-1074.798767,200,96.023864
-1041.238668,200,97.076973
-1171.772705,200,97.389241
-1703.729004,200,97.703805
-952.115305,200,98.012185
-971.754582,200,98.328301
-1281.042496,200,112.634263
-1221.376731,200,113.696365
-1183.496942,200,114.038086
-1039.727517,200,114.345818
-783.683949,200,114.651962
-1081.193572,200,114.967538
-1027.801628,200,115.270768
-970.729326,200,116.300918
-979.88278,200,116.615307
-772.460447,200,116.934283
-975.278703,200,130.920682
-1453.221962,200,131.232148
-1299.769843,200,131.533627
-984.50482,200,131.835452
-998.460284,200,132.868258
-1008.59469,200,133.18586
-872.067135,200,133.522727
-1616.366705,200,133.824301
-959.057274,200,134.151384
-1064.166195,200,134.50881
-1410.81764,200,149.582568
-1161.764702,200,149.890033
-910.979283,200,150.196223
-1619.045105,200,150.504545
-919.75159,200,150.807924
-1076.986073,200,151.115707
-980.198561,200,152.170177
-1041.982786,200,152.488187
-878.034336,200,152.79498
-890.637487,200,153.107354
-1223.775014,200,153.424495
-906.407622,200,167.826375
-1289.449936,200,168.872215
-1237.644603,200,169.182783
-1335.276536,200,169.48863
-989.251389,200,169.797427
-1174.498675,200,170.105959
-1213.322012,200,170.412918
-1077.860788,200,170.724653
-905.791336,200,171.765395
-1424.414673,200,172.075524
-1839.67973,200,185.999634
-1542.908766,200,186.304311
-1184.763659,200,186.614556
-1049.626625,200,186.927666
-1219.03721,200,188.00257
-1080.969983,200,188.311181
-974.21421,200,188.617012
-1560.49727,200,188.942245
-1639.435525,200,189.261641
-882.285752,200,189.57111
-853.923357,200,204.663718
-1110.960683,200,204.970251
-889.689143,200,205.28564
-1480.04365,200,205.590916
-942.050082,200,205.897223
-1028.969279,200,206.212769
-1619.293522,200,207.244266
-1401.782149,200,207.552498
-1059.145229,200,207.872677
-1377.156385,200,208.191682
-1119.713691,200,222.130316
-903.52076,200,222.446811
-917.578425,200,222.756992
-982.048464,200,223.80507
-1016.108041,200,224.123073
-1115.02883,200,224.454549
-984.92489,200,224.768151
-1344.727449,200,225.088965
-1289.864199,200,225.449819
-1118.471463,200,226.637551
-1048.84445,200,226.977459
-1027.573199,200,241.27665
-1148.080295,200,241.59068
-855.195901,200,241.898301
-1120.867688,200,242.212073
-1170.513186,200,243.253557
-1075.688322,200,243.563586
-1046.010699,200,243.877573
-1116.599058,200,244.189317
-947.596223,200,244.495876
-1039.762429,200,244.811215
-1143.344283,200,259.828448
-1065.714235,200,260.148055
-1728.075879,200,260.453463
-1381.591948,200,260.779722
-1117.900799,200,261.093389
-1087.425866,200,261.413418
-1069.851979,200,261.71805
-1114.853769,200,262.767273
-1106.706321,200,263.079193
-1249.841663,200,263.394469
-910.576087,200,277.277944
-1150.043711,200,277.583478
-928.503001,200,277.888265
-969.581289,200,278.940302
-1591.271944,200,279.259458
-1186.268501,200,279.565929
-1035.644277,200,279.869625
-1085.990186,200,280.187406
-1091.592768,200,280.503542
-938.981411,200,281.545121
-1045.295799,200,295.849601
-1141.013899,200,296.155587
-1146.00048,200,296.462662
-1135.595067,200,296.763428
-1038.162229,200,297.066342
-1009.820615,200,298.104197
-1228.169643,200,298.420248
-1122.959375,200,298.728422
-1125.377688,200,299.032809
-1042.030257,200,299.334089
-1122.414463,200,299.639793
-1008.202824,200,313.668796
-893.573997,200,314.721975
-1518.698673,200,315.033195
-1104.595537,200,315.371561
-1121.443769,200,315.694783
-971.395719,200,316.010932
-1303.664676,200,316.378017
-932.610134,200,317.592476
-1135.59046,200,317.991981
-1009.1539,200,318.344537
-1048.995543,200,332.38072
-988.804794,200,332.686549
-875.794478,200,332.998276
-1039.807494,200,334.035574
-1011.668448,200,334.346765
-1017.741233,200,334.652686
-975.511998,200,334.965732
-1030.750327,200,335.273149
-1042.54103,200,335.577145
-1236.544962,200,336.616207
-1318.587435,200,350.939118
-1051.4356,200,351.251117
-1112.628524,200,351.560939
-1293.704465,200,351.864952
-1017.0778,200,352.171552
-1067.543227,200,352.495098
-877.400198,200,353.541521
-1253.424505,200,353.848058
-1343.01099,200,354.159793
-1341.287013,200,354.477726
-943.554306,200,368.438673
-1242.195358,200,368.74538
-1220.19423,200,369.793266
-1173.421052,200,370.102534
-1013.121221,200,370.411057
-999.918807,200,370.721229
-1032.660268,200,371.027479
-1144.077019,200,371.34027
-907.119284,200,372.381953
-1028.556582,200,372.696906
-1028.62918,200,373.007378
-897.057921,200,387.32318
-1135.963756,200,387.630395
-1096.766195,200,387.94405
-1031.90122,200,389.002527
-908.927514,200,389.316984
-1036.298572,200,389.625014
-1019.975128,200,389.93686
-999.545581,200,390.246653
-919.286681,200,390.553416
-1005.934728,200,390.863655
-1343.909948,200,405.57042
-1263.164969,200,405.870753
-1041.185622,200,406.192865
-1015.22784,200,406.514403
-1018.505174,200,406.829607
-1018.061132,200,407.180865
-902.116604,200,408.40077
-1051.495387,200,408.761798
-895.553856,200,409.108263
-1044.462189,200,409.410333
-1065.028167,200,423.328981
-1087.098047,200,423.634735
-1011.306029,200,424.674576
-1072.714699,200,424.984343
-1147.321778,200,425.296371
-991.056556,200,425.602175
-989.628182,200,425.905807
-1102.922914,200,426.206205
-1134.123628,200,427.229301
-1079.143696,200,427.560468
-1027.076811,200,441.808092
-901.697566,200,442.113217
-1043.442598,200,442.422329
-1235.580524,200,442.732862
-1131.920192,200,443.038625
-1060.365196,200,444.08774
-1031.303746,200,444.396894
-1176.047227,200,444.707856
-1050.031328,200,445.014302
-902.280118,200,445.321146
-1255.212397,200,445.636808
-1074.540793,200,460.19975
-1048.609862,200,460.515782
-1141.539879,200,460.829104
-1073.632853,200,461.136472
-1146.670871,200,461.442441
-1133.11075,200,461.750821
-1018.419134,200,462.774772
-1020.485916,200,463.09079
-1041.934979,200,463.39759
-1091.348491,200,463.704896
-1019.176985,200,477.999568
-1029.93266,200,478.312401
-1090.650569,200,479.361872
-1217.365256,200,479.674644
-1129.045973,200,479.986171
-1155.764081,200,480.307473
-1047.794119,200,480.620559
-1033.600206,200,480.930444
-1031.94754,200,481.241934
-1143.405681,200,482.296499
-954.148517,200,496.23568
-1026.009669,200,496.549928
-976.201618,200,496.858582
-1123.886219,200,497.167122
-1032.719295,200,497.481146
-989.23192,200,498.576674
-1036.989577,200,498.903177
-1000.594674,200,499.209327
-986.924356,200,499.517821
-872.110991,200,499.819808
-1088.829621,200,514.026633
-963.250034,200,515.06927
-1095.299642,200,515.382045
-903.038028,200,515.695173
-1024.537155,200,516.019355
-883.612506,200,516.331444
-894.441624,200,516.642315
-921.668318,200,517.673551
-996.434367,200,517.982845
-995.011735,200,518.291903
-1017.831224,200,532.591158
-897.604143,200,532.903316
-873.430339,200,533.208012
-998.11263,200,533.50931
-921.947698,200,534.553589
-1105.649743,200,534.870838
-886.022372,200,535.179856
-762.536004,200,535.484921
-999.284293,200,535.789953
-1064.517271,200,536.102857
-1205.340101,200,537.157073
-1115.571157,200,551.20976
-848.507024,200,551.51542
-1138.655434,200,551.822006
-983.912519,200,552.138177
-1007.775189,200,552.447929
-768.582743,200,553.501446
-959.542208,200,553.811337
-1087.737179,200,554.119057
-1110.685035,200,554.427809
-996.049481,200,554.73414
-901.413097,200,569.040232
-970.150579,200,570.075255
-896.474839,200,570.390492
-991.03127,200,570.698644
-977.825833,200,571.004667
-872.449007,200,571.305047
-987.119882,200,571.611354
-1300.265798,200,571.914155
-1032.901171,200,572.970961
-900.764368,200,573.28234
-995.034545,200,587.192357
-873.370492,200,587.500554
-772.388948,200,587.815684
-915.173936,200,588.125501
-863.496939,200,589.183875
-768.709863,200,589.491657
-968.781171,200,589.818637
-1078.917953,200,590.130362
-1094.247415,200,590.431382
-763.91937,200,590.742704
-757.045607,200,605.684619
-963.846317,200,605.996809
-965.97173,200,606.301075
-905.422585,200,606.603744
-978.119819,200,606.91209
-1110.736618,200,607.217736
-887.077475,200,608.256954
-1079.509044,200,608.566492
-891.584399,200,608.873444
-940.563741,200,609.185006
-886.433301,200,609.488361
-983.870192,200,623.839831
-1063.338227,200,624.150604
-991.539076,200,625.223306
-1073.171427,200,625.531744
-884.564715,200,625.842689
-891.26139,200,626.168179
-977.11871,200,626.492322
-866.963391,200,626.828624
-908.350267,200,627.861448
-868.617141,200,628.170105
-968.504809,200,642.078674
-901.484341,200,642.382527
-891.812062,200,642.69189
-979.441732,200,642.996284
-877.236494,200,644.045913
-1102.547449,200,644.360981
-984.548675,200,644.674579
-908.377134,200,644.984857
-876.875507,200,645.296346
-943.247613,200,645.610103
-896.835105,200,660.631243
-863.558176,200,660.949126
-775.477483,200,661.255125
-1015.301214,200,661.559499
-884.210247,200,661.873976
-917.456486,200,662.182205
-764.01035,200,662.489179
-850.901392,200,663.539225
-1197.689214,200,663.853027
-756.153338,200,664.159902
-881.038015,200,678.057053
-1017.713817,200,678.364866
-894.576717,200,678.666396
-879.442345,200,679.692111
-869.136405,200,680.009025
-982.000895,200,680.323417
-893.916111,200,680.65642
-889.437935,200,680.969414
-871.099319,200,681.33209
-856.528293,200,682.553327
-756.524791,200,682.927855
-877.293294,200,696.821278
-1004.991848,200,697.128859
-871.564872,200,697.436631
-866.405045,200,697.73675
-882.293728,200,698.776688
-1210.586967,200,699.089404
-791.042348,200,699.409584
-978.767852,200,699.715404
-877.205895,200,700.027808
-882.917346,200,700.339891
-994.797139,200,714.670493
-1006.510254,200,715.698908
-869.761877,200,716.005012
-1150.90932,200,716.311213
-860.612383,200,716.620262
-862.294408,200,716.924331
-876.616609,200,717.237951
-855.745703,200,718.302902
-976.756803,200,718.62519
-825.711579,200,718.935815
-874.235427,200,732.870475
-869.022454,200,733.173562
-878.826335,200,733.472917
-941.348542,200,734.497087
-996.864009,200,734.80926
-856.077059,200,735.115592
-1002.70143,200,735.416235
-871.97411,200,735.716549
-875.733024,200,736.029102
-747.857142,200,737.065266
-753.881699,200,751.354651
-1024.444374,200,751.66097
-869.540433,200,751.977906
-1003.711721,200,752.29381
-761.469852,200,752.602099
