#{"t_start": 1611252516.4722426, "env_id": "CartPole-v1"}
r,l,t
25.0,25,5.675123
14.0,14,12.750338
15.0,15,12.829336
17.0,17,13.405987
24.0,24,13.506944
10.0,10,13.918229
9.0,9,13.951866
15.0,15,14.408465
15.0,15,14.465751
10.0,10,14.502746
18.0,18,15.068313
12.0,12,15.119628
16.0,16,15.71498
11.0,11,15.758975
10.0,10,15.79519
8.0,8,16.207079
10.0,10,16.245075
10.0,10,16.295073
9.0,9,16.732305
9.0,9,16.76411
9.0,9,16.800109
9.0,9,16.835109
10.0,10,17.259969
9.0,9,17.296955
10.0,10,17.336951
10.0,10,17.792018
8.0,8,17.82602
8.0,8,17.86102
10.0,10,17.931038
9.0,9,18.414764
10.0,10,18.472988
10.0,10,18.524214
