#{"t_start": 1611252516.4772394, "env_id": "CartPole-v1"}
r,l,t
13.0,13,5.60163
16.0,16,5.691124
11.0,11,12.750343
26.0,26,13.372991
12.0,12,13.435435
10.0,10,13.478949
16.0,16,13.909235
16.0,16,13.969894
11.0,11,14.412468
17.0,17,14.475751
17.0,17,15.034317
9.0,9,15.072316
24.0,24,15.700982
10.0,10,15.743979
9.0,9,15.776198
9.0,9,16.191079
10.0,10,16.229077
9.0,9,16.277105
10.0,10,16.322078
10.0,10,16.752325
10.0,10,16.790113
10.0,10,16.830112
9.0,9,17.251953
9.0,9,17.286957
10.0,10,17.327955
11.0,11,17.787022
10.0,10,17.829024
9.0,9,17.873021
10.0,10,18.369763
9.0,9,18.42076
9.0,9,18.479989
8.0,8,18.519217
