#{"t_start": 1611252516.4982371, "env_id": "CartPole-v1"}
r,l,t
29.0,29,5.671128
12.0,12,12.733344
8.0,8,12.774346
19.0,19,13.364992
11.0,11,13.418534
27.0,27,13.896234
10.0,10,13.933871
11.0,11,13.973887
12.0,12,14.421759
18.0,18,14.486752
25.0,25,15.085875
14.0,14,15.673984
9.0,9,15.711982
9.0,9,15.745352
12.0,12,16.171085
9.0,9,16.205081
10.0,10,16.257104
10.0,10,16.301081
9.0,9,16.727311
9.0,9,16.763115
10.0,10,16.802115
11.0,11,17.230955
9.0,9,17.26596
10.0,10,17.306957
10.0,10,17.763025
10.0,10,17.805028
8.0,8,17.84103
10.0,10,17.911027
10.0,10,18.396762
10.0,10,18.458991
9.0,9,18.502295
