#{"t_start": 1611252516.4872375, "env_id": "CartPole-v1"}
r,l,t
29.0,29,5.681126
14.0,14,12.753342
10.0,10,12.809342
15.0,15,13.375992
24.0,24,13.482952
12.0,12,13.899236
12.0,12,13.94387
12.0,12,13.987869
10.0,10,14.428209
15.0,15,14.484751
31.0,31,15.104633
11.0,11,15.680038
8.0,8,15.713982
8.0,8,15.74398
11.0,11,15.785199
10.0,10,16.20408
9.0,9,16.242079
10.0,10,16.293082
10.0,10,16.727334
9.0,9,16.761138
9.0,9,16.796116
9.0,9,16.831444
9.0,9,17.251958
10.0,10,17.294981
10.0,10,17.333324
10.0,10,17.792026
9.0,9,17.827026
10.0,10,17.884026
10.0,10,18.386763
9.0,9,18.432994
9.0,9,18.484994
9.0,9,18.535238
