#{"t_start": 1615585669.6507778, "env_id": "HopperBulletEnv-v0"}
r,l,t
24.969782,11,0.899907
25.498126,11,1.073669
30.579214,16,1.337501
27.864713,13,1.545327
29.845772,19,1.844041
32.251599,17,2.103353
40.552577,26,2.586205
18.172851,12,2.776447
38.628791,26,3.187345
23.489246,9,3.328376
25.762277,15,3.561221
18.169244,7,3.669714
31.426075,20,3.982483
21.442196,11,4.156412
34.80731,20,4.478534
26.485709,12,4.669012
23.822865,10,4.825897
25.72661,18,5.111476
19.983053,13,5.320179
27.152713,16,5.571336
22.243423,9,5.713411
19.422435,7,5.818942
28.174735,13,6.021258
28.21587,17,6.289703
23.280939,9,6.430233
34.384378,28,6.865832
21.914195,15,7.097276
25.180428,14,7.344523
38.567228,33,7.854884
20.00251,13,8.057229
22.575879,8,8.18476
23.697614,10,8.34709
24.850023,10,8.50834
27.45581,15,8.747793
30.870431,17,20.074809
26.492723,13,20.277228
20.822189,6,20.368843
22.195956,8,20.500845
20.863025,8,20.624276
25.429748,14,20.841578
31.029324,16,21.0875
19.956913,14,21.303971
30.301832,16,21.557878
26.250722,11,21.9635
25.467842,10,22.116639
22.002482,8,22.248763
23.046409,11,22.425788
20.919232,8,22.571284
23.663712,20,22.888278
26.884801,15,23.120791
27.870189,12,23.304822
26.084608,13,23.515886
20.926882,9,23.664108
24.539422,12,23.850471
25.186793,13,24.053454
23.350594,10,24.211334
30.144671,15,24.445435
27.388004,19,24.74395
27.443909,13,24.954334
25.43926,11,25.120485
31.250793,19,25.425628
16.545167,5,25.50671
34.994933,23,25.901931
25.386385,13,26.10545
32.335403,17,26.371697
27.869909,15,26.613353
26.170102,12,26.800055
21.386049,8,26.921467
24.436762,10,27.084403
21.414419,16,27.339542
35.073939,20,27.658887
41.967511,30,28.138795
30.370197,19,39.694981
25.772692,17,39.971025
27.613015,13,40.170239
29.248159,16,40.428606
28.351016,16,40.67573
24.471352,13,40.880003
33.413219,28,41.304507
35.10543,24,41.672604
37.027402,22,42.017806
23.909147,10,42.171608
27.23616,12,42.359176
22.81473,9,42.497603
17.214978,10,42.655131
22.777557,10,42.809663
32.639548,19,43.31602
47.09058,40,43.93447
24.01956,10,44.088761
29.675654,21,44.410645
22.334138,9,44.552738
32.422236,19,44.840575
25.449743,12,45.030305
19.598125,12,45.218472
23.171326,16,45.46871
33.697133,20,45.777973
22.738236,11,45.956414
26.187936,16,46.203199
23.298303,10,46.358651
20.060429,9,46.5179
26.345035,11,46.691196
32.88448,21,47.025093
32.520109,17,47.294083
23.086597,9,47.436656
23.962999,13,47.636021
22.533177,11,58.683782
28.113207,14,58.896745
26.700802,13,59.094274
22.997419,11,59.272848
39.433673,49,60.030337
30.927504,16,60.283834
25.664654,12,60.468909
25.614253,17,60.730362
23.738297,14,60.947569
28.498169,12,61.133516
27.215645,16,61.387697
36.668858,22,61.727471
28.270367,13,61.920564
33.331775,17,62.206073
25.398487,14,62.421229
44.593621,31,62.895608
28.367698,18,63.17428
29.036441,14,63.399123
25.199827,15,63.633449
23.63752,13,63.830616
24.413726,15,64.471266
28.770061,15,64.719629
29.780594,18,65.000512
17.12775,8,65.124602
25.231856,12,65.317722
26.472855,11,65.488436
17.83503,26,65.888295
43.516508,31,66.373467
24.809857,10,66.528785
31.929329,24,66.894946
26.201708,14,78.084531
40.87362,39,78.67886
36.822755,24,79.050372
27.245631,19,79.345597
31.300472,20,79.659695
35.996212,29,80.100063
28.310385,14,80.310379
33.909915,20,80.625552
43.86988,48,81.360029
22.754033,14,81.576178
20.357752,14,81.78615
39.593394,28,82.207501
34.979063,25,82.597852
47.212856,36,83.145364
32.716306,20,83.444219
60.153924,45,84.153461
31.705455,18,84.434081
28.557948,15,84.671818
29.423828,18,84.941926
26.385856,18,85.680796
21.268002,9,85.829477
36.887856,19,86.151057
33.166485,18,97.515749
28.879793,16,97.760505
26.907082,15,97.991792
21.171878,38,98.561805
26.395418,24,98.945915
77.954414,62,99.882297
36.016205,22,100.216162
35.468783,23,100.573537
30.07116,18,100.854309
54.557263,43,101.503706
62.025993,49,102.238923
27.471042,16,102.487506
36.75409,23,102.836718
45.236724,27,103.255929
53.619548,74,104.370193
65.850071,56,105.223999
31.647777,18,116.58809
52.855399,39,117.721757
56.414888,49,118.48217
112.01811,86,119.816058
97.086725,86,121.120383
57.258889,56,121.974289
75.618161,80,123.201568
88.969581,72,124.29727
60.622468,42,135.865218
69.665204,49,136.600829
68.753111,51,137.362649
76.297062,54,138.738339
136.780216,149,141.01119
115.145294,122,142.826512
103.469868,111,155.626722
121.404369,96,157.063578
63.870595,57,157.915614
86.105329,62,158.879611
57.842351,46,160.155358
148.970462,149,162.455079
69.421454,47,163.204476
90.790811,61,175.113189
96.419883,62,176.052658
106.23796,72,177.144646
106.436375,82,178.385809
89.050413,57,179.255268
26.29009,13,179.455455
74.176594,44,180.129304
70.378723,51,181.573295
72.651138,55,182.403546
118.695269,82,194.943781
101.010949,75,196.076444
68.416365,61,197.062492
151.492404,114,198.78517
101.065944,82,200.018531
121.516638,101,201.57282
91.934468,66,214.851257
105.822993,71,215.964899
120.657458,76,217.152802
99.517978,86,218.508689
88.614813,91,219.888453
55.806564,47,220.60702
31.671613,17,220.868372
91.089841,77,222.038434
122.767913,77,234.353217
219.726753,166,237.968325
182.486943,167,240.511536
120.184816,97,241.977562
127.618707,92,254.614332
156.569528,93,256.019075
141.935705,99,258.624668
98.08178,119,260.439535
134.874696,91,261.816064
