#{"t_start": 1615211851.9747493, "env_id": "BipedalWalker-v3"}
r,l,t
-112.761859,50,2.505814
-109.309998,1600,22.421871
-105.072834,1600,88.389695
-100.961603,1600,167.838935
-112.241427,52,168.399204
-100.76204,1600,278.434399
-97.845781,1600,327.459959
-105.973183,69,343.735559
-90.333818,1600,435.828635
-81.023825,1600,543.779521
-66.041851,1600,636.082739
-60.376643,1600,744.647746
-69.021086,1600,793.59443
-42.052537,1600,901.957553
-42.686467,1600,993.932838
-41.511795,1600,1101.769972
-20.087553,1600,1208.834031
-2.376067,1600,1257.668774
-16.06452,1600,1366.411712
18.491802,1600,1458.639677
18.328261,1600,1560.764688
38.132359,1600,1607.604894
43.072329,1600,1706.984413
55.398861,1600,1809.773646
75.824195,1600,1899.61449
85.41621,1600,1995.465989
92.846959,1600,2039.712867
-120.098104,93,2040.674562
130.344171,1600,2125.880343
119.396283,1600,2201.280324
105.666528,1600,2281.04807
131.903497,1600,2373.686931
10.779009,1147,2395.052879
121.785349,1600,2484.4955
144.593244,1600,2561.302577
139.874753,1600,2588.60982
56.574045,1424,2654.346534
177.804869,1600,2736.4143
160.500479,1600,2799.444678
191.211904,1600,2817.548128
188.032999,1600,2907.015558
202.311025,1600,2988.995943
190.623315,1600,3087.643948
191.098954,1600,3161.075821
216.326153,1600,3209.692121
220.688666,1600,3273.817976
223.536387,1600,3341.980592
-40.689943,580,3352.816647
210.35895,1600,3431.457716
226.308497,1600,3512.543925
203.649386,1600,3598.669524
228.982638,1600,3632.310284
240.83987,1600,3718.025006
-110.854491,64,3718.67575
234.191949,1600,3791.045929
208.930529,1600,3863.560281
230.983462,1600,3909.354308
232.481217,1600,3989.788873
249.240645,1600,4081.847632
229.339102,1600,4166.035011
248.153385,1600,4244.141987
215.325063,1600,4262.488673
253.844529,1588,4340.361708
245.592833,1600,4421.875686
239.760176,1600,4512.564184
255.217493,1533,4546.094683
252.385079,1587,4635.029143
-37.47827,413,4650.152588
243.035157,1600,4731.42482
25.828941,795,4794.330619
241.521662,1600,4839.262596
256.50498,1520,4911.101295
251.781609,1599,4994.826529
-77.161558,229,4996.941741
257.623923,1525,5085.067855
252.462451,1586,5161.380667
252.276728,1589,5207.850157
252.951234,1563,5284.89525
245.374452,1600,5374.120839
258.001981,1492,5457.136239
-1.655551,757,5489.719839
252.172953,1566,5571.570497
257.941966,1475,5608.646098
258.409235,1487,5699.321373
-91.350672,135,5700.616586
258.503902,1498,5779.985181
-93.39422,151,5791.150766
261.391791,1462,5870.512628
250.940687,1562,5946.226139
268.921496,1358,5989.505688
