#{"t_start": 1614803268.9187486, "env_id": "CartPole-v1"}
r,l,t
23.0,23,2.804479
32.0,32,2.946793
49.0,49,3.230736
30.0,30,3.373575
31.0,31,3.517514
15.0,15,3.534602
16.0,16,3.670245
30.0,30,3.813702
149.0,149,4.445401
18.0,18,4.582725
69.0,69,4.880333
117.0,117,5.478909
96.0,96,5.922219
101.0,101,6.377476
101.0,101,6.827039
118.0,118,7.412997
39.0,39,7.567015
116.0,116,8.038532
62.0,62,8.342523
173.0,173,10.565754
163.0,163,11.309525
235.0,235,12.348746
124.0,124,12.946604
183.0,183,13.836218
500.0,500,18.071592
500.0,500,20.417203
500.0,500,22.830031
500.0,500,27.097785
500.0,500,29.461637
500.0,500,33.895796
500.0,500,36.188751
500.0,500,38.565175
500.0,500,42.806075
500.0,500,45.146044
500.0,500,49.49208
500.0,500,51.768769
500.0,500,54.107314
500.0,500,58.443016
500.0,500,60.69821
500.0,500,65.010067
500.0,500,67.264822
500.0,500,69.641074
500.0,500,73.965135
500.0,500,76.220708
