#{"t_start": 1614803268.920618, "env_id": "CartPole-v1"}
r,l,t
21.0,21,2.800404
39.0,39,2.950659
44.0,44,3.228934
33.0,33,3.374983
33.0,33,3.5215
22.0,22,3.545758
24.0,24,3.69074
27.0,27,3.830595
21.0,21,3.984452
190.0,190,4.868476
111.0,111,5.348647
170.0,170,6.111445
221.0,221,7.142717
107.0,107,7.712805
93.0,93,8.159331
257.0,257,10.713955
145.0,145,11.322045
112.0,112,11.891967
158.0,158,12.618908
142.0,142,13.243341
224.0,224,14.301566
500.0,500,18.621861
500.0,500,20.885478
500.0,500,23.286569
500.0,500,27.663832
500.0,500,29.962322
500.0,500,34.34521
500.0,500,36.640863
500.0,500,39.009753
500.0,500,43.3706
500.0,500,45.599929
500.0,500,49.945606
500.0,500,52.335022
500.0,500,54.552463
500.0,500,58.901905
500.0,500,61.152861
500.0,500,65.465084
500.0,500,67.849124
500.0,500,70.097107
500.0,500,74.435185
500.0,500,76.800058
