#{"t_start": 1617702243.8822417, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
24.35508,25,1.316524
13.382589,10,1.505341
26.037034,18,1.853157
26.917285,22,2.28181
22.863752,17,2.606115
29.270616,24,3.064813
21.985961,20,3.451158
18.804769,13,3.697622
17.380322,14,3.969773
21.714062,17,4.305817
25.178546,21,4.705672
18.851285,11,4.912779
20.124327,14,5.18457
22.75011,18,5.529819
20.090051,15,5.812284
13.706225,14,6.085817
25.239477,19,6.459434
27.366331,19,6.817152
22.379001,17,7.143209
19.472844,16,7.457624
22.543419,17,7.784367
18.359596,10,7.972036
19.33244,20,8.363979
19.375944,14,8.630163
20.908747,15,8.918203
13.074956,7,9.055538
15.352704,8,9.207792
20.018567,16,9.540485
14.346025,8,9.693714
21.198576,14,9.96283
17.567075,11,10.171432
30.320517,25,10.660827
18.436389,12,22.365419
22.268522,18,22.712397
20.863227,14,22.979749
17.399784,17,23.309949
16.748691,10,23.501627
17.991944,13,23.759398
13.180397,11,23.970661
23.617991,16,24.279
22.206996,17,24.871892
20.634132,16,25.195866
17.289354,10,25.388576
18.469684,15,25.691342
17.400767,18,26.039539
20.151634,15,26.326619
23.718106,21,26.735105
16.300446,11,26.945724
18.905445,15,27.236553
21.340383,18,27.576971
18.820561,13,27.832799
14.039172,8,27.986307
24.68453,18,28.347653
27.350738,23,28.79989
14.213112,10,28.993452
27.825908,25,29.484168
26.45695,20,29.871308
17.522743,14,30.160055
15.87217,9,30.333272
17.01428,11,30.541144
18.199849,15,30.837109
16.545906,9,31.012815
20.702118,14,31.280131
28.901139,23,31.729621
27.502763,20,32.112507
18.675117,15,32.398279
18.270864,14,44.128227
22.92533,20,44.505409
33.597451,30,45.073384
23.052652,17,45.397464
20.31553,16,45.698874
19.778303,21,46.11766
29.141231,24,46.570663
26.827155,24,47.031918
18.490607,14,47.293074
28.980825,24,47.744342
22.189462,20,48.133237
18.01343,25,48.971225
26.176923,23,49.430207
21.216614,22,49.844872
28.382707,28,50.377986
26.837712,23,50.820744
18.964346,16,51.132629
22.37329,15,51.41847
21.72593,18,51.760275
28.35193,27,52.277255
29.071448,27,52.787914
33.585516,31,53.381803
14.667764,18,53.717822
21.899471,20,65.594202
34.59525,31,66.18362
21.69692,21,66.587225
25.344562,26,67.072804
20.653005,14,67.339077
26.522689,24,67.792101
30.093666,41,68.577192
21.651468,17,68.896526
19.221699,15,69.184398
22.456775,22,69.605522
16.769365,20,69.985981
23.07043,22,70.416534
27.316838,25,70.884597
16.56155,13,71.156306
18.921749,13,71.40565
39.725274,38,72.602302
22.964249,19,72.963391
33.180736,40,73.727648
26.792138,21,74.127724
32.03848,26,74.643021
49.954929,51,75.612396
24.809309,26,87.547939
21.627829,21,87.952616
35.315812,29,88.501776
75.333059,80,90.017215
33.893371,30,90.591497
28.193705,26,91.084948
34.774794,34,91.747893
31.548414,29,92.298044
34.170452,31,92.885524
26.402179,22,93.311139
54.333047,53,94.313948
25.940575,24,94.77623
31.266645,32,95.381238
25.015356,22,95.799374
20.367465,23,96.965242
24.578752,22,97.377798
19.75361,14,97.64574
67.460747,59,110.249482
37.277309,35,110.907645
49.944436,41,111.699275
36.69023,40,112.475421
32.783782,31,113.082116
33.023834,30,113.642837
41.127751,52,114.630484
48.734326,54,115.667087
29.829533,23,116.107209
32.595942,29,116.644787
54.173858,63,117.825622
46.778728,41,118.591728
19.462238,13,118.834862
23.421711,19,130.621314
59.395007,52,132.64279
38.463729,38,133.396199
53.512368,50,134.335576
34.372139,31,134.914463
51.315293,69,136.227333
30.042253,34,136.870292
42.588899,47,137.758894
93.742278,89,139.463165
36.931706,39,140.204152
65.11552,53,152.73523
35.670876,34,153.372371
33.054086,28,153.910673
37.931326,75,155.318753
24.151351,28,156.745749
43.207563,36,157.428289
74.291784,79,158.930517
66.80695,70,160.265057
67.028228,73,161.645674
65.22147,57,162.739738
28.820331,64,175.413002
62.10605,47,176.297699
63.415764,56,177.359422
96.078516,102,179.306941
91.886369,87,182.218399
94.969972,106,184.215893
28.605053,82,197.639804
12.924909,52,198.622805
69.355486,63,199.821066
70.162615,79,201.316507
60.757328,69,202.618297
63.552808,115,204.793808
85.684079,112,208.039774
60.220738,64,220.961651
84.840224,82,222.569082
71.861699,74,223.966894
62.195731,69,225.26499
67.833905,63,226.483098
28.733739,73,227.874575
63.062651,132,242.958365
21.922672,71,244.306065
16.517338,17,244.618202
59.838108,53,245.630548
45.001889,50,246.582764
76.998536,64,247.801355
57.304656,58,248.903803
12.633279,8,249.059517
71.641107,69,250.351646
48.98573,47,251.236213
76.717945,65,264.239001
54.586883,58,265.322155
77.65697,146,268.826381
61.626048,68,270.132185
79.241934,79,271.620642
77.89951,70,272.93158
72.244444,67,274.20126
100.617176,103,287.670028
65.175422,53,288.687921
88.636105,82,291.244609
94.228464,88,292.925166
66.195013,113,295.054606
24.976,55,296.121122
73.099621,73,308.950481
56.637945,56,310.022152
81.656415,82,311.593081
82.276574,89,313.283068
68.312748,55,314.349585
25.384701,26,315.834965
82.891198,80,317.368481
83.017535,112,331.152291
86.582172,88,332.807662
106.506126,107,334.799124
80.145571,67,336.079825
95.412288,94,337.865347
77.752515,63,339.838567
69.262083,68,352.69192
58.391509,54,353.71087
66.286455,59,354.821296
72.712031,61,355.969822
62.846149,61,357.11023
65.065015,58,358.2095
69.786204,66,359.453291
89.390756,91,361.179559
84.103172,80,374.319845
83.188751,70,376.423396
79.917443,75,377.845399
73.612672,71,379.202037
76.92993,88,380.872562
34.63391,89,382.559658
46.484024,103,396.030815
53.896215,55,397.063888
86.312197,68,398.351555
85.123618,66,400.514454
72.249444,72,401.870639
87.298374,78,403.329233
68.388844,67,404.588546
70.351608,61,405.787348
12.211838,8,405.94709
99.75757,119,419.686348
71.068747,67,420.957197
86.001033,79,422.430852
100.160976,104,425.074378
133.267064,152,427.923444
17.562342,14,428.189916
76.879314,68,440.927732
100.34697,99,442.805286
72.50749,62,443.96937
94.509449,75,445.386783
60.008882,52,446.376467
74.757036,65,448.441002
47.888133,72,449.796991
80.267375,79,462.807923
79.75696,75,464.217193
107.327507,98,466.07984
118.686689,117,468.280605
91.859925,77,469.736024
75.479255,66,470.998407
75.738849,66,484.63113
75.536528,66,485.869102
93.715611,94,487.64829
69.563611,67,488.914478
82.142461,75,490.325079
86.352842,79,491.832309
75.974559,64,493.032151
39.58718,40,505.017723
85.649372,78,506.486899
101.333549,109,509.298595
74.770696,66,510.536887
17.590872,16,510.835974
31.987437,32,511.462747
75.245939,69,512.751639
110.91607,139,526.68923
77.742127,74,528.077139
