#{"t_start": 1617020887.0404615, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
8.660727,6,2.709536
19.044019,17,3.012777
20.56146,14,3.293405
14.83257,11,3.498452
19.807773,14,3.719138
25.542596,21,4.037014
26.532664,24,4.42592
13.938917,8,4.545532
30.22971,29,4.991914
24.3813,21,5.307317
21.238279,13,5.501445
25.353961,23,5.858237
20.133324,22,6.190825
28.314155,23,6.55101
14.668535,9,6.708023
19.632019,14,6.955961
23.749674,16,7.218462
18.232331,16,7.48144
21.77152,15,7.730261
18.624342,12,7.907839
21.669271,19,8.22428
23.140271,18,8.5364
17.558299,11,8.716835
18.81645,14,8.93634
14.790536,8,9.059079
16.035093,9,9.195567
24.89045,22,9.529047
19.345232,16,9.771877
18.040947,11,9.941371
14.290334,9,10.105045
25.708483,23,10.4877
17.844233,14,10.722896
18.234816,11,18.44406
19.127464,14,18.680592
21.098534,15,18.926478
29.101648,22,19.300496
17.282136,10,19.479818
21.802328,17,19.817595
16.290024,10,19.989404
17.912395,12,20.180289
19.201313,12,20.36292
26.405879,19,20.90743
29.332727,28,21.365346
17.391532,12,21.561341
17.854887,14,21.782852
16.048216,9,21.939427
15.414662,12,22.137166
18.552454,13,22.353517
17.949301,12,22.558478
24.623224,19,22.879978
17.039745,12,23.072541
27.952282,25,23.451596
28.472294,24,23.829906
16.725952,14,24.050488
18.36929,18,24.328166
17.095526,10,24.480906
23.446541,15,24.750685
17.14113,10,24.943801
25.517351,19,25.273955
23.255792,18,25.583
16.23683,9,25.737038
20.559819,14,25.962255
16.541806,9,26.097788
22.752682,18,26.366413
31.252193,28,26.789053
24.818623,20,33.56447
24.525156,18,33.853192
23.323695,19,34.157212
22.19245,17,34.419819
14.25035,9,34.55667
27.05501,21,34.877716
24.952922,23,35.256741
18.759099,13,35.461536
33.469175,31,35.935054
27.275023,24,36.314556
15.449255,9,36.451006
23.464622,20,36.754684
27.179745,27,37.556975
35.074279,44,38.258269
20.579708,16,38.51103
17.874531,14,38.73114
18.275986,13,38.931152
15.102682,9,39.080545
31.469586,24,39.481603
20.199094,17,39.746339
20.125646,15,40.010221
20.473825,19,40.32455
19.797129,18,40.593516
23.94195,19,40.878371
23.702601,18,41.173804
15.885848,10,41.324261
18.142964,13,41.521275
24.17014,19,41.805634
22.165985,16,48.886763
19.572575,13,49.112463
26.685186,25,49.534664
39.991474,45,50.242645
16.348248,12,50.442021
24.819493,25,50.836013
26.042269,23,51.207878
17.552869,11,51.394958
