#{"t_start": 1617020887.0318215, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
16.495255,10,2.782469
15.667893,9,2.941111
25.207972,16,3.258535
27.727146,27,3.721599
14.931852,10,3.874021
16.660166,11,4.039372
15.658041,10,4.191038
20.193068,13,4.414008
22.248843,19,4.704312
20.802533,14,4.91327
25.243559,21,5.234797
25.832772,21,5.550753
21.659089,16,5.79935
18.804185,13,5.999147
23.451815,19,6.286488
23.651483,19,6.587295
21.712021,15,6.844066
20.041669,15,7.104159
22.505639,14,7.334798
17.771562,12,7.534422
17.791983,12,7.732083
21.511499,14,7.941462
22.27276,19,8.259861
17.035023,14,8.503417
26.274029,23,8.872858
25.533281,19,9.169112
25.725716,24,9.530896
23.105112,19,9.819443
20.534505,14,10.050952
21.409661,16,10.321448
22.011443,17,10.605163
22.239187,24,18.548639
17.707078,13,18.762714
27.776802,24,19.162729
20.165354,14,19.407046
28.380562,24,19.874139
22.00898,19,20.182425
16.930042,11,20.350123
19.797351,15,20.820943
16.042251,11,21.013091
15.924422,9,21.155226
19.337962,12,21.343924
17.967139,11,21.532657
28.604037,29,22.003912
19.917821,12,22.206648
20.067407,16,22.475363
18.351872,15,22.727824
18.596112,13,22.950699
24.0894,21,23.271228
19.595311,18,23.549909
14.894031,9,23.687856
14.798756,8,23.817873
26.081936,22,24.16275
25.808732,19,24.453114
25.605605,21,24.826121
14.913948,8,24.984504
17.926898,12,25.188188
18.127318,13,25.414723
22.873996,20,25.755851
17.111229,10,25.912572
16.870175,12,26.100253
21.955402,19,26.384267
17.957635,12,26.565896
16.013514,12,26.745951
14.987143,9,26.882492
25.639456,24,33.722076
20.44103,15,33.962258
12.571946,8,34.093249
20.899502,15,34.331699
21.997368,19,34.619544
20.900302,17,34.87983
28.20156,25,35.291547
26.4434,26,35.6929
17.175926,10,35.843296
16.254263,12,36.038324
18.444707,14,36.257289
17.240192,11,36.422512
21.569589,16,36.667927
15.914552,9,36.804675
15.498605,10,36.962628
27.601056,23,37.706028
21.238348,15,37.94778
18.972855,12,38.13547
19.789834,14,38.35159
17.407605,11,38.529432
16.974823,10,38.680434
19.254274,12,38.872907
27.531409,22,39.238706
16.286426,11,39.416938
16.077902,13,39.624181
15.660673,10,39.78286
22.381568,18,40.095086
20.407213,16,40.357903
17.252918,11,40.523759
12.348594,13,40.714747
20.181032,14,40.932093
23.402093,20,41.250845
22.332709,20,41.553098
23.811087,19,41.838951
23.869171,21,49.005157
16.411912,11,49.196421
34.88637,29,49.67672
21.228551,16,49.924844
17.275384,16,50.176849
30.921155,31,50.687735
18.638035,19,50.980499
43.410971,43,51.698632
34.532346,31,52.188493
16.877267,14,52.411125
24.126924,18,52.688454
38.7008,34,53.201277
21.184337,16,53.443668
24.215759,21,53.755156
23.080863,19,54.036015
25.998868,23,55.002565
19.635624,14,55.234147
23.879059,29,55.729654
25.35504,22,56.09393
34.124611,32,56.627293
30.826799,31,57.122673
20.498577,20,57.436326
32.614899,31,64.833756
18.78364,48,65.566674
20.328977,21,65.890768
28.737031,22,66.239114
36.313662,29,66.719116
48.004348,71,67.800133
31.178198,27,68.239004
31.892261,34,68.806793
30.355314,30,69.297637
27.059125,24,69.702949
25.005541,25,70.091348
27.263606,22,70.435939
23.889178,21,70.7665
27.231808,28,71.188996
53.726338,63,72.762747
21.421054,18,73.070637
23.033994,26,79.867877
38.49721,46,80.590374
71.436205,55,81.436506
23.832278,23,81.787629
24.203576,21,82.115204
24.845986,24,82.469008
37.966203,35,83.02252
25.685975,27,83.474318
52.514281,51,84.29965
32.111261,28,84.760519
40.847361,40,85.369514
32.491007,42,86.003304
37.600829,37,86.60449
38.570604,38,87.209447
23.125544,23,87.554318
40.506855,42,94.532627
29.428965,29,95.829659
46.883489,53,96.757779
52.456605,70,97.873662
37.112618,37,98.502808
34.427416,34,99.050138
33.304027,41,99.664052
25.807651,26,100.069822
40.59996,43,100.712375
43.619478,43,101.440559
33.587585,26,101.893459
60.483525,47,102.692323
32.610562,30,109.965664
64.361095,68,111.081867
23.15485,22,111.417706
33.71494,53,112.270463
30.898878,35,113.693955
41.852706,47,114.441983
23.199068,63,115.416621
40.400603,64,116.390537
66.284399,72,117.481796
65.290437,64,118.443449
58.693743,50,126.083035
55.454796,45,126.831163
35.850254,35,127.412076
66.590116,55,128.232091
49.61781,90,129.593516
72.746094,142,132.902656
53.707176,45,133.603675
53.551934,54,134.479258
79.721174,80,142.675716
87.266214,77,144.290305
37.409155,66,145.455751
59.692143,85,146.950676
26.718024,25,147.406883
78.682583,63,148.449678
50.020464,80,151.294655
26.069263,43,152.016027
30.476979,66,159.595987
54.930221,61,160.540682
52.919618,71,161.678452
85.132317,76,162.895905
68.113784,61,163.917889
75.666487,154,166.47041
32.291217,76,175.620761
46.504991,64,176.690211
65.410503,137,178.867067
75.269851,72,180.106859
32.517835,44,180.855789
66.885349,59,181.839089
80.999514,105,190.330553
58.617652,61,191.27682
63.389298,56,193.085015
120.851349,149,195.42763
50.576813,68,196.45878
64.115178,66,197.483379
69.438447,71,198.572825
95.746456,95,206.664465
79.746428,74,207.811152
62.715649,60,208.712085
73.236351,74,211.070693
70.313792,65,212.103894
26.999788,36,212.684622
33.912753,73,213.83765
99.223089,103,222.394829
88.459227,174,225.238833
69.145918,64,226.261115
72.500401,70,228.644732
67.565697,81,229.932908
27.485077,31,230.438282
66.414904,74,238.250988
62.009,52,239.101293
65.467634,68,240.166252
54.706451,108,241.848143
29.468888,31,242.334829
64.66878,59,243.275048
65.103684,53,244.180907
62.617035,61,245.822911
64.438279,58,246.763704
78.107135,68,254.50617
66.899772,58,255.411688
61.09346,58,256.329082
83.59719,89,257.718529
76.63524,60,258.660943
79.572249,76,259.85068
87.042604,88,261.278694
80.755024,69,269.786609
96.683097,94,271.331574
43.117502,94,272.834733
56.962915,46,273.531345
