#{"t_start": 1617020887.0463045, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
19.005802,15,2.867835
22.381338,17,3.1953
14.563506,8,3.354159
17.466292,12,3.559991
21.456811,22,3.899257
23.498702,16,4.140822
28.3795,25,4.544293
15.938031,17,4.804838
21.400325,16,5.050271
19.502209,12,5.230642
19.0152,13,5.42353
17.467175,11,5.590158
19.864585,16,5.840969
17.260225,11,6.010833
19.409582,12,6.189474
30.174108,29,6.654887
24.053699,17,6.955617
18.800993,14,7.184467
16.377197,9,7.332062
25.721577,22,7.696951
26.23173,20,8.004107
21.929899,17,8.2972
18.188431,11,8.482924
34.587139,28,8.935386
18.123806,12,9.116513
18.61251,20,9.41891
20.570644,13,9.616442
26.494327,23,9.982956
20.709103,22,10.351895
19.717707,16,10.618195
19.871968,16,10.879744
17.989015,15,18.680075
15.607292,9,18.82759
17.163507,10,18.990201
17.449172,11,19.178599
22.44879,16,19.459453
25.212078,20,19.853935
19.225266,16,20.116349
22.242036,17,20.592977
21.088037,14,20.834723
17.244638,14,21.075541
19.65994,13,21.273325
14.935956,9,21.433804
21.675047,19,21.734952
14.55256,8,21.870904
16.443346,10,22.033653
23.625517,21,22.387552
18.407198,12,22.58943
22.065792,20,22.929166
15.722978,12,23.116303
18.604787,11,23.284004
17.8727,12,23.46821
17.405895,14,23.684288
19.152285,15,23.926339
18.272036,11,24.098429
22.606075,16,24.343309
28.861438,25,24.769039
17.452574,10,24.962384
14.993405,9,25.116147
15.538081,9,25.273714
17.244007,11,25.462088
19.382844,14,25.700593
25.542254,22,26.049864
16.107183,10,26.200525
14.186789,7,26.304677
21.468383,13,26.500719
12.987956,13,26.697656
17.669335,11,26.862949
33.737897,30,33.803053
20.606018,14,34.022763
27.563076,23,34.388732
18.286546,11,34.555517
24.607596,21,34.876428
27.556504,27,35.318641
36.313518,40,35.9342
19.894121,16,36.19201
20.724311,13,36.387752
29.995567,24,36.753772
19.74656,14,36.976546
22.307848,16,37.599318
14.081038,14,37.835516
19.75604,13,38.033902
29.076217,25,38.432892
24.92135,21,38.759267
27.329195,25,39.168368
22.916273,16,39.430387
20.696616,18,39.712665
20.582191,15,39.975266
20.803179,15,40.232326
21.270381,14,40.441751
30.635018,28,40.861032
33.749387,26,41.277498
25.201633,18,41.548793
24.016587,17,41.80479
24.431519,24,49.017049
20.935102,14,49.266836
28.741166,28,49.718793
15.858821,10,49.875749
44.361823,40,50.525091
20.747454,17,50.789419
29.568946,25,51.19004
28.335519,32,51.725458
23.150539,20,52.03629
18.74281,16,52.295027
26.286499,23,52.653843
31.358754,25,53.032119
25.90351,21,53.349599
32.61211,33,53.841361
39.887946,36,54.998806
19.569933,17,55.281828
24.708952,23,55.677259
18.309028,14,55.908944
33.145471,34,56.47253
38.938409,33,56.994406
20.901672,14,57.227849
35.706125,33,64.662941
24.392578,24,65.028538
20.14993,15,65.257947
28.768802,35,65.787892
42.16706,47,66.553907
34.410548,29,67.014997
28.155593,25,67.387982
30.892833,24,67.750819
32.251887,31,68.251864
26.082362,25,68.670845
24.674927,23,69.046841
17.592077,15,69.294768
27.924688,23,69.68269
28.436791,26,70.087707
17.410529,12,70.278173
47.232693,45,70.974113
21.237009,65,72.557827
20.016076,15,72.817
31.615304,27,79.637166
48.418554,51,80.450889
32.415386,31,80.927722
38.915288,43,81.583729
30.151497,28,82.020793
26.1321,25,82.390168
26.549765,23,82.737859
35.585278,32,83.274874
65.627943,79,84.550224
42.482699,40,85.187144
29.956327,31,85.648786
