#{"t_start": 1615205878.1610384, "env_id": "BipedalWalker-v3"}
r,l,t
-103.936136,97,2.953215
-116.13686,1600,22.460163
-104.861917,126,23.792971
-97.443264,1600,86.886221
-100.102318,81,87.785035
-99.07769,1600,151.824475
-88.595018,1600,215.285839
-86.477687,1600,282.642922
-102.879616,106,283.807529
-94.07117,1600,321.627168
-109.446432,59,322.297898
-108.406532,47,322.810222
-110.40512,59,323.456488
-99.409128,51,324.065268
-121.275906,105,368.182854
-87.746335,1600,431.62517
-98.178993,103,432.762394
-73.247426,1600,523.734966
-92.58832,1600,630.26423
-102.031243,88,631.257593
-62.268889,1600,738.257483
-58.683505,1600,829.898839
-47.782303,1600,892.976452
-103.40011,69,893.718552
-23.176295,1600,984.180675
-38.099579,1600,1089.704796
-29.671846,1600,1180.168901
-23.917178,1600,1243.086035
-16.18154,1600,1349.570457
-10.063369,1600,1438.595634
14.594366,1600,1540.994321
0.753346,1600,1632.269158
41.337265,1600,1694.960048
41.361114,1600,1786.0619
45.831386,1600,1888.064054
68.42852,1600,1991.122401
52.290907,1600,2070.790467
86.180875,1600,2123.921503
78.266116,1600,2210.055892
85.831905,1600,2303.576814
125.426887,1600,2384.98058
-9.662365,1040,2397.909009
108.933724,1600,2479.114147
13.797824,1495,2558.650158
119.356131,1600,2589.137663
-91.304718,636,2645.026283
-52.980722,589,2651.247941
104.611278,1600,2724.226834
0.584453,1228,2742.575395
-121.808984,106,2743.672229
-60.701839,763,2803.82849
147.649278,1600,2883.269924
126.221939,1600,2914.179725
165.790961,1600,3003.198484
156.231238,1600,3083.159126
35.110124,1502,3162.389397
174.001819,1600,3210.545584
149.212227,1600,3290.80925
193.188584,1600,3380.956925
197.524249,1600,3462.097597
182.09788,1600,3549.460616
179.168283,1600,3581.600978
194.811376,1600,3676.378395
188.154231,1600,3747.31629
50.299086,1298,3827.250698
236.282434,1600,3862.938801
227.081806,1600,3953.79615
213.76575,1600,4031.790717
223.439817,1600,4118.402014
33.722119,980,4133.928982
217.308117,1600,4219.025121
27.685149,897,4234.291446
223.450067,1600,4323.276064
175.487383,1600,4399.803559
203.798033,1600,4481.995791
230.747522,1600,4560.748646
238.902463,1600,4593.35321
237.57244,1600,4675.368045
250.697605,1591,4752.433706
248.514842,1600,4838.412816
63.984939,1219,4867.843913
248.418168,1592,4945.178956
240.326414,1600,5025.682986
232.274294,1600,5099.215095
238.771353,1600,5147.173769
-88.619243,123,5148.493892
247.994887,1600,5237.746438
239.678076,1600,5319.074769
231.531566,1600,5410.313831
251.684165,1546,5485.994591
253.002292,1505,5528.988238
251.199547,1533,5608.174708
246.375328,1600,5701.133168
244.546593,1600,5780.177239
250.631926,1542,5827.220975
252.389297,1522,5899.280166
