#{"t_start": 1617568684.3987212, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
25.8386,21,1.11845
16.080325,14,1.412251
19.952444,13,1.697152
31.994169,29,2.313958
21.762504,19,2.721694
16.363161,10,2.967835
20.599117,17,3.323408
18.24373,10,3.541567
20.180076,14,3.84591
23.823112,17,4.198058
8.770467,12,4.452579
19.364826,13,4.730094
16.745543,11,4.973307
18.183637,14,5.265585
16.380385,10,5.474552
23.88618,18,5.863143
17.142523,10,6.072163
20.809541,13,6.348926
25.854902,22,6.809351
16.113064,9,7.01679
19.817424,17,7.371409
29.559559,22,7.83647
16.12114,10,8.051857
22.730687,17,8.426628
26.978761,21,8.873258
15.86255,9,9.064364
29.152669,32,9.766669
19.879953,13,10.061765
20.520562,13,10.33641
21.186054,20,10.766269
17.295005,17,11.133415
24.969095,21,11.588547
21.250832,14,24.921254
26.797464,19,25.327303
17.781203,12,25.578181
17.607683,11,25.806606
23.848882,24,26.338819
29.131471,24,26.847509
18.515644,17,27.498013
29.697935,26,28.050624
17.01407,10,28.270166
23.639225,19,28.671536
24.491141,25,29.193317
12.045636,7,29.348006
18.627034,15,29.661195
19.168552,14,29.94973
20.836748,16,30.293465
16.203923,9,30.483201
18.383315,11,30.71298
15.539877,14,31.013988
22.060821,19,31.421635
15.724172,9,31.610734
19.43553,13,31.884018
25.152691,21,32.329468
22.465214,15,32.647676
18.211616,12,32.899975
30.303682,26,33.450004
16.444779,11,33.682919
21.712127,16,34.015131
18.396806,12,34.270196
25.482274,20,34.700156
17.283405,10,34.907624
23.467104,19,35.305297
27.245175,21,35.749728
29.156737,24,49.165983
20.902396,14,49.453027
15.652367,13,49.730101
22.751824,15,50.04424
23.663425,18,50.451596
25.442264,23,50.935777
18.522073,14,51.225899
21.822761,17,51.578693
20.991702,15,51.900558
21.973995,15,52.208062
26.337931,24,52.720999
39.661189,39,53.548942
29.694953,30,54.588454
22.845004,18,54.97479
18.446522,11,55.209234
17.223301,17,55.564304
23.627578,18,55.948874
20.889282,17,56.309582
17.30076,17,56.672522
29.303373,27,57.241884
19.31106,12,57.496382
24.966335,21,57.94333
26.954294,22,58.451575
22.295615,20,58.872981
22.525203,16,59.203529
20.542876,18,59.581615
20.112263,23,73.040863
20.518398,22,73.500204
26.261221,23,73.973302
17.113377,11,74.209011
25.797465,19,74.604236
48.372373,40,75.436985
27.577126,28,76.023738
29.439439,26,76.568141
27.256686,24,77.068455
19.832554,16,77.415427
26.3106,25,77.955818
31.700506,26,78.524307
18.479298,11,78.756762
30.772502,25,79.288129
25.381461,23,79.781291
20.218279,20,80.751826
49.204733,54,81.921145
19.01598,14,82.216694
20.277476,29,82.819467
13.158258,9,83.001937
25.39685,21,83.443534
