#{"t_start": 1615033881.670712, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,5.808657
-500.0,500,12.895362
-500.0,500,20.086544
-380.0,381,27.193525
-280.0,281,29.474739
-173.0,174,31.390527
-174.0,175,33.874274
-181.0,182,35.820154
-161.0,162,37.742913
-149.0,150,38.254725
-325.0,326,42.435003
-124.0,125,42.852111
-146.0,147,44.628939
-122.0,123,45.038536
-101.0,102,45.843699
-90.0,91,47.432587
-108.0,109,47.812945
-90.0,91,49.419013
-117.0,118,49.815814
-109.0,110,50.183721
-98.0,99,52.347456
-101.0,102,52.693102
-62.0,63,54.241272
-89.0,90,54.605135
-85.0,86,54.959689
-100.0,101,56.798432
-77.0,78,57.063855
-94.0,95,57.884415
-122.0,123,59.601473
-107.0,108,59.966688
-62.0,63,60.178066
-86.0,87,61.75123
-96.0,97,62.081534
-97.0,98,64.192424
-91.0,92,64.505783
-84.0,85,64.795223
-85.0,86,66.385762
-102.0,103,66.727909
-77.0,78,66.985584
-95.0,96,68.610847
-62.0,63,68.819032
-76.0,77,69.746532
-72.0,73,69.995248
-71.0,72,71.55424
-63.0,64,71.762535
-75.0,76,72.009357
-101.0,102,73.638587
-82.0,83,73.913432
-61.0,62,74.119737
-64.0,65,76.08296
-129.0,130,76.518659
-86.0,87,76.803553
-76.0,77,78.366059
-112.0,113,78.742454
-75.0,76,78.99321
-70.0,71,80.522016
-176.0,177,81.576775
-91.0,92,83.197461
-73.0,74,83.454107
-80.0,81,83.731854
-79.0,80,85.447509
-84.0,85,85.80148
-72.0,73,86.630235
-103.0,104,88.38905
-74.0,75,88.663191
-99.0,100,88.999455
-87.0,88,90.610035
-82.0,83,90.893447
-85.0,86,91.196935
-71.0,72,92.753138
-79.0,80,93.474703
-74.0,75,93.729558
-71.0,72,95.236028
-70.0,71,95.479717
-61.0,62,95.693596
-88.0,89,96.000271
-73.0,74,97.561202
-105.0,106,97.919299
-79.0,80,98.652643
-77.0,78,100.258256
-102.0,103,100.620527
-71.0,72,100.867436
-86.0,87,102.451713
-91.0,92,102.771018
-72.0,73,103.017416
-73.0,74,104.992828
-86.0,87,105.294458
-182.0,183,107.233817
-97.0,98,107.577554
-70.0,71,107.819548
-80.0,81,109.402815
-87.0,88,110.146663
-79.0,80,110.430174
-80.0,81,112.043865
-81.0,82,112.322189
-80.0,81,112.606932
-95.0,96,114.277076
-103.0,104,114.640633
-61.0,62,114.854422
-71.0,72,117.083864
-63.0,64,117.347778
-63.0,64,117.619148
-76.0,77,117.944527
-83.0,84,119.561707
-82.0,83,119.850623
-90.0,91,120.182403
-85.0,86,121.77524
-86.0,87,122.518596
-70.0,71,122.764883
-138.0,139,124.526061
-83.0,84,124.812489
-87.0,88,126.426374
-77.0,78,126.689281
-85.0,86,126.985959
