#{"t_start": 1615579601.2103844, "env_id": "HopperBulletEnv-v0"}
r,l,t
24.969782,11,0.61644
25.498126,11,0.793373
30.579214,16,1.060092
27.864713,13,1.261731
29.845772,19,1.582622
32.251599,17,1.850772
40.552577,26,2.256147
18.172851,12,2.442105
38.628791,26,2.85629
23.489246,9,3.001477
25.762277,15,3.232562
18.169244,7,3.340687
31.426075,20,3.672267
21.442196,11,3.857681
34.80731,20,4.166059
26.485709,12,4.351395
23.822865,10,4.505895
25.72661,18,4.791832
19.983053,13,4.993617
27.152713,16,5.246433
22.243423,9,5.387592
19.422435,7,5.49211
28.174735,13,5.707969
28.21587,17,5.991099
23.280939,9,6.135772
34.384378,28,6.577568
21.914195,15,6.826168
25.180428,14,7.049401
38.567228,33,7.560144
20.00251,13,7.77412
22.575879,8,7.90349
23.697614,10,8.063342
24.850023,10,8.221347
27.45581,15,8.457323
30.920205,17,20.002784
26.401301,13,20.223214
20.85236,6,20.321298
22.18251,8,20.447043
21.043414,8,20.570518
25.415825,14,20.792336
30.809125,16,21.047601
19.614321,14,21.265773
30.733221,16,21.514225
26.215945,11,21.917287
27.589329,11,22.090327
19.792411,7,22.205644
22.900355,11,22.383157
20.834263,8,22.509939
24.132659,20,22.850366
27.060854,15,23.100182
28.036155,12,23.287592
26.175581,13,23.497217
20.85588,9,23.639992
24.725875,12,23.830962
26.585049,14,24.062439
21.491546,9,24.203738
31.509047,16,24.455709
31.01961,22,24.809894
33.577542,19,25.117158
31.584135,21,25.444778
15.547041,5,25.522017
35.418297,22,25.86717
24.52152,13,26.085602
32.558614,17,26.362409
26.976715,15,26.613251
22.442561,12,26.804778
22.388522,8,26.933385
23.84427,10,27.095559
25.598472,12,27.286402
19.982464,8,27.412083
43.147833,34,27.944763
29.826044,16,28.203052
23.973168,13,39.593904
25.061571,10,39.752371
25.965809,13,39.957488
30.555889,32,40.473779
22.708477,13,40.68135
36.613732,27,41.104685
20.621346,10,41.25731
32.66946,24,41.637905
31.506471,17,41.923373
32.330636,19,42.222302
26.782912,12,42.414712
34.73146,23,42.780357
20.056725,15,43.019976
41.413201,33,43.806934
16.766454,14,44.036271
28.73876,13,44.242242
31.981354,17,44.510808
21.674412,9,44.654759
32.700893,20,44.968875
27.149037,12,45.154239
22.773367,12,45.339319
23.50001,15,45.582682
34.299303,21,45.908968
21.819274,10,46.06671
25.842982,14,46.286328
26.069369,11,46.466383
21.163348,9,46.604239
30.632064,15,46.843386
35.959994,28,47.297486
31.941061,15,47.536573
20.588149,12,47.724117
27.375362,15,59.173703
24.027818,9,59.312281
23.26747,18,59.589085
24.144,10,59.751226
36.445558,30,60.215783
23.525054,23,60.573627
30.521246,18,60.861151
35.049044,20,61.173822
26.813028,17,61.436107
23.996184,14,61.652228
28.14011,18,61.943121
31.745541,22,62.289857
27.450911,17,62.547461
33.291892,18,62.835408
36.039684,24,63.207232
29.656065,17,63.465123
31.780209,20,63.786238
21.338517,11,63.960349
33.628607,25,64.35215
24.687298,16,65.130721
30.657632,26,65.537428
21.135565,11,65.70767
23.274749,13,65.921255
20.48897,10,66.076421
25.559359,23,66.438816
40.963745,27,66.866612
35.949745,19,67.167364
26.933921,20,67.471706
26.500354,22,79.018022
29.792821,21,79.3484
43.524158,37,79.919157
26.982921,17,80.192246
33.830133,24,80.559673
34.465055,27,80.979048
27.787916,15,81.218487
34.001637,19,81.510934
46.28061,58,82.407225
24.343234,15,82.634741
38.606451,29,83.093133
