#{"t_start": 1616862692.831775, "env_id": "HopperBulletEnv-v0"}
r,l,t
24.416904,14,0.680116
27.831879,16,0.947644
29.386101,18,1.243453
26.502027,11,1.433098
24.525581,10,1.592015
28.116181,15,1.825609
28.922387,14,2.053565
18.017532,12,2.238438
23.204219,8,2.363773
25.094564,20,2.675906
25.224405,11,2.850596
31.937948,17,3.137212
34.621251,22,3.48804
33.245417,23,3.85489
27.667242,15,4.096105
19.172336,15,4.332366
18.570213,13,4.535301
27.263691,15,4.769903
28.845671,17,5.043787
17.209549,13,5.249429
21.224101,14,5.468016
34.564495,32,5.970169
27.555362,18,6.252623
20.070875,9,6.390794
26.974102,15,6.625047
22.242927,9,6.766792
30.950469,22,7.113297
32.762754,19,7.412727
22.314958,16,7.663254
34.307295,20,7.984811
23.19539,11,8.160001
46.464543,32,19.568221
22.939831,8,19.694383
21.769991,8,19.821786
38.840487,22,20.162687
22.810133,11,20.341996
31.159775,16,20.589036
29.739932,21,20.915939
35.859796,22,21.264431
23.836487,10,21.632133
27.539808,13,21.843174
22.242058,9,21.985752
24.364093,9,22.129517
24.362557,8,22.271076
23.767707,11,22.443735
27.517097,12,22.6293
20.771778,14,22.84894
30.220716,15,23.081702
31.493739,26,23.513294
42.185153,28,23.953587
23.794227,12,24.160983
29.839371,13,24.369932
25.113298,11,24.536135
27.476817,17,24.800044
42.95927,32,25.303153
37.339525,27,25.721013
30.71682,23,26.081342
19.110537,6,26.175518
23.083961,14,26.404654
20.155087,15,26.636099
30.481031,21,26.964958
21.224824,13,27.172804
25.302635,9,27.321394
25.280571,14,27.54194
21.567076,14,27.76395
29.994606,18,39.118431
22.015602,20,39.437025
26.971345,12,39.629753
33.800941,19,39.928905
32.269141,19,40.225941
22.497236,12,40.416134
29.649279,22,40.769073
27.291477,16,41.018947
28.19384,13,41.22342
24.301736,10,41.394586
18.195554,7,41.514817
33.97875,22,41.877341
19.575617,8,42.001656
25.531824,17,42.272467
23.649379,18,42.814262
22.754152,11,42.98438
19.458823,8,43.110603
27.682598,14,43.336172
28.342471,14,43.557915
21.876625,10,43.7204
25.408837,11,43.895113
25.664632,11,44.064556
19.833937,10,44.220142
39.423907,24,44.592291
20.691264,8,44.725811
24.134108,12,44.915146
25.043354,12,45.119806
21.494464,12,45.309007
18.159176,11,45.477593
18.363223,10,45.632734
24.23339,11,45.811425
30.390469,17,46.077571
25.243613,11,46.265908
25.578143,15,46.500293
22.333916,9,46.638761
29.212255,19,46.944228
44.418003,32,58.502585
24.361163,13,58.70191
34.997898,18,58.986771
43.085758,32,59.483671
46.790182,36,60.05603
25.548308,12,60.240686
34.805029,32,60.731461
25.856541,15,60.979842
29.173118,20,61.289774
51.714329,51,62.091478
29.928745,18,62.367406
28.599306,13,62.569411
28.233524,18,62.844103
33.513228,19,63.144758
15.351846,9,63.289109
56.45421,34,64.310121
26.676173,14,64.531441
36.768839,23,64.887499
26.278046,19,65.193588
55.654091,38,65.782016
25.52072,15,66.010291
21.745694,16,66.269573
26.104546,16,66.521877
30.621433,21,66.848539
33.187382,19,78.397751
48.491175,34,78.92615
31.970841,19,79.217748
28.483185,15,79.450631
43.208377,37,80.01278
78.117993,57,80.914775
40.486823,26,81.330237
26.922492,14,81.547179
40.133593,41,82.181969
24.101217,13,82.389089
23.142975,11,82.560108
67.633901,47,83.280442
25.072659,20,83.595536
40.014737,30,84.059859
23.7105,14,84.277674
30.632834,25,84.667099
40.181676,31,85.13822
56.548534,58,86.688151
59.876286,41,98.438295
67.886573,56,99.297477
57.78261,48,100.049686
63.380971,48,100.795231
36.722445,35,101.32736
26.729507,20,101.63109
20.29323,18,101.910073
30.463972,20,102.214711
35.836355,27,102.619568
63.118863,55,103.469584
52.828273,46,104.179397
29.453936,25,104.555843
21.697033,48,105.291616
25.509271,39,116.949486
