#{"t_start": 1617351752.094902, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-279.531103,351,2.962465
-192.988247,92,3.573945
-70.453307,76,4.098938
-504.459538,114,5.416441
-434.313855,100,6.140964
-423.60058,107,6.885785
-83.001371,123,7.719655
-373.3664,99,11.697179
-196.791061,160,12.845147
-108.312137,87,13.920048
-173.679248,164,15.088915
-103.705241,111,15.913571
-294.916617,201,17.384814
-108.420314,79,17.924075
-86.729231,128,19.327696
-113.347517,117,23.515188
-373.158124,133,24.496826
-86.189332,150,25.591106
-39.691433,149,27.166341
-38.210434,88,27.806586
-75.248768,82,28.411301
-292.338342,166,29.654607
-94.021177,85,30.25833
-113.773209,86,30.83679
-41.654386,83,35.221241
-108.708927,122,36.172158
-159.855,109,37.035714
-39.453906,76,37.632881
-54.899262,134,38.646358
-57.194638,171,39.966684
-85.262372,89,41.21097
-170.352721,183,42.68749
-219.331393,200,47.684656
-68.382177,82,48.296942
-139.94116,159,50.331083
-128.775914,119,51.263484
-197.890301,165,52.739716
-123.128411,155,54.279514
-77.825958,140,56.36441
-12.330591,163,61.684967
-90.591312,91,62.49457
-78.720743,113,63.378177
-60.995063,84,64.006825
-92.088332,142,66.083505
-72.158164,76,66.704471
-48.43237,154,67.865366
-77.961163,124,68.791786
-87.898472,184,73.523721
-38.046106,182,75.646042
-9.97458,150,77.077064
-88.311203,117,78.190138
-75.982803,92,79.103808
-11.604994,181,81.708061
-48.09223,216,84.344262
-47.273336,98,88.702561
-28.446258,166,90.768138
3.437886,126,92.435812
-24.392192,115,94.581274
-56.632244,92,95.805694
-42.72683,106,96.915884
-57.992842,122,98.18534
-5.257905,100,99.300298
-19.944862,173,104.72916
-30.392649,162,105.932225
-22.111865,132,106.912016
-67.017406,130,108.041565
60.711848,116,109.150291
9.275606,194,111.980155
-29.791246,133,113.428576
-118.113798,116,114.729749
-1.206605,113,119.503327
-51.609419,135,122.166165
-20.646975,140,123.649039
-87.339092,242,126.585916
-14.544709,133,128.509116
-15.80238,97,130.775539
25.552721,171,133.293483
6.903028,168,139.287705
-1.131864,150,141.927779
-52.562292,166,147.12667
-28.530126,163,150.09006
-73.976732,147,152.668706
15.701624,119,154.46797
-6.964175,204,162.492236
-4.200298,151,164.968363
-28.894524,107,166.746482
-25.627345,161,168.83917
-8.156321,1000,190.612081
-19.529229,171,193.197322
-12.395895,134,195.704589
6.485451,153,199.681597
48.369382,117,206.32896
-47.500159,119,208.958966
27.018648,186,213.821768
32.504449,141,218.436105
-70.578846,166,222.856586
-7.444915,163,227.510988
-43.681996,183,231.94046
73.605274,1000,258.57499
28.276806,166,266.515833
-5.926121,181,275.584546
21.544236,122,278.75007
52.785939,140,283.155461
-16.199142,149,288.564964
69.03666,1000,329.300715
-119.350557,202,334.690375
-234.417035,223,343.937803
21.990443,116,348.667839
5.952451,149,353.034599
68.881417,1000,388.715819
-238.183182,287,399.445377
14.878653,141,404.257382
8.942162,162,409.972499
25.473652,150,421.35669
80.736148,1000,455.153457
68.329998,1000,494.763305
