#{"t_start": 1615158895.6073895, "env_id": "BipedalWalker-v3"}
r,l,t
-112.932496,1600,16.305469
-111.823009,1600,58.932814
-112.157408,79,59.540273
-97.888935,98,60.27572
-117.239578,1600,102.222824
-119.325158,78,103.623037
-100.956881,1600,154.944534
-94.389696,1600,226.864069
-101.507435,54,227.263361
-116.894289,54,227.675634
-75.976207,1600,260.516667
-84.830256,1600,331.487624
-70.908265,1600,382.655909
-107.7014,98,383.393022
-99.236794,85,384.015739
-101.013179,76,384.586315
-76.571208,1600,426.066957
-55.406751,1600,466.843654
-39.604529,1600,501.358334
-53.41908,1600,561.364178
-31.931432,1600,631.442208
-19.010256,1600,690.910969
-100.534514,96,691.653579
-31.466532,1600,762.434568
3.116678,1600,804.442761
6.247998,1600,864.267603
5.090273,1600,934.291811
25.840637,1600,994.339154
25.315887,1600,1036.276712
37.659405,1600,1096.022374
50.994885,1600,1165.910794
79.058103,1600,1236.18688
59.207209,1600,1296.48209
89.934914,1600,1339.049658
-107.455338,43,1339.385244
-108.853287,37,1339.649848
93.77145,1600,1399.683298
110.824149,1600,1470.722656
103.34587,1600,1531.765743
-118.781059,95,1542.833417
127.072517,1600,1603.942915
133.348594,1600,1646.824109
151.032676,1600,1705.672351
152.682799,1600,1774.788325
172.804328,1600,1833.876207
171.132119,1600,1852.583543
190.929614,1600,1893.876204
197.473207,1600,1954.947201
186.2602,1600,2026.235281
198.15083,1600,2085.46054
16.28761,1058,2101.754344
201.924015,1600,2142.716359
212.080072,1600,2183.916767
217.784556,1600,2196.944995
220.037184,1600,2256.390935
211.785933,1600,2326.679518
246.245454,1600,2377.15477
219.092426,1600,2436.746986
77.373893,1142,2456.695308
236.561003,1600,2506.475462
54.186403,1012,2532.301647
250.277282,1600,2590.782574
225.198337,1600,2657.516665
27.980184,926,2673.060719
242.988026,1600,2739.182926
12.104171,758,2781.741868
252.657522,1587,2819.023551
234.843471,1600,2859.290461
255.578154,1562,2915.90521
232.707759,1600,2972.478086
258.726042,1462,3000.283845
253.122801,1546,3040.001861
249.136541,1600,3093.982979
262.245384,1446,3145.947256
260.11821,1491,3170.840169
260.480597,1451,3232.972419
260.492799,1458,3286.752179
256.970669,1482,3340.732821
264.728941,1413,3369.049016
258.840113,1501,3422.881415
267.176565,1380,3475.801534
269.125097,1360,3508.407586
265.240526,1401,3560.774592
239.178256,1600,3614.670092
270.251651,1330,3638.733848
265.950592,1375,3698.457061
269.15993,1329,3750.68809
-9.762013,499,3761.856544
266.823351,1360,3815.464613
268.484495,1363,3839.606082
268.04744,1346,3891.48198
268.241127,1370,3943.786604
269.129379,1315,3967.788629
271.762073,1278,4012.741565
266.995434,1343,4058.552931
271.630961,1266,4082.167764
