#{"t_start": 1613729834.9097505, "env_id": "MinitaurBulletEnv-v0"}
r,l,t
-0.292232,104,17.501677
-2.020337,590,70.997213
-0.113857,47,76.197216
-0.617178,279,109.73014
-0.179928,88,119.660747
-0.955126,535,298.038496
-0.455022,206,322.522088
