#{"t_start": 1617789899.2987607, "env_id": "HalfCheetahBulletEnv-v0"}
r,l,t
-1127.064071,1000,60.390739
-1200.977016,1000,142.181319
-1388.780927,1000,209.930339
-962.912361,1000,291.646558
-657.067381,1000,359.452342
-671.932788,1000,440.724792
-289.122248,1000,522.841304
-237.668606,1000,590.565101
168.976183,1000,671.662065
158.032846,1000,739.305672
294.184051,1000,820.510538
317.339821,1000,899.669872
377.572775,1000,965.181077
471.892642,1000,1045.883048
551.751934,1000,1112.888799
589.054531,1000,1193.597762
677.426141,1000,1274.268861
636.628701,1000,1340.526373
727.801726,1000,1420.689672
799.610115,1000,1486.203185
776.717478,1000,1565.330918
748.144065,1000,1629.906807
933.764211,1000,1695.895218
855.063999,1000,1774.095542
886.730039,1000,1840.05251
984.089447,1000,1918.515876
936.786967,1000,1995.546227
1010.093484,1000,2061.586998
1029.76317,1000,2140.672442
1160.9935,1000,2207.012229
1140.018182,1000,2285.081001
1194.45208,1000,2362.982746
1273.607313,1000,2427.258972
1320.261439,1000,2504.152238
1446.891298,1000,2570.290854
1504.182003,1000,2648.891536
1525.331149,1000,2726.260877
1464.785578,1000,2789.763783
1627.649512,1000,2866.477124
1568.37645,1000,2929.718459
1742.301681,1000,3005.906967
1686.929408,1000,3082.209067
1731.124213,1000,3132.879485
1740.571407,1000,3210.453906
1757.528026,1000,3274.18185
1652.947211,1000,3351.160849
1797.419287,1000,3428.003292
1864.750529,1000,3492.926912
1891.537907,1000,3569.087107
2049.808207,1000,3633.860341
2032.604437,1000,3712.185436
2140.66415,1000,3788.861165
2086.706869,1000,3852.921995
2044.870772,1000,3930.267788
2005.130538,1000,3994.514868
2205.008644,1000,4070.384893
2009.01742,1000,4146.914297
2202.938929,1000,4211.046459
2323.821237,1000,4287.355971
2153.808454,1000,4351.207863
2199.257556,1000,4426.51334
2346.167196,1000,4501.338576
2352.099494,1000,4565.491851
2333.097741,1000,4627.058645
2124.600748,1000,4690.711621
2229.390827,1000,4766.115808
2438.244898,1000,4842.755329
2364.17483,1000,4907.203448
2383.070505,1000,4983.602044
2383.272837,1000,5046.065318
2431.749494,1000,5121.647773
2476.336843,1000,5199.586812
2410.226065,1000,5264.62346
2521.189782,1000,5340.469663
2597.765038,1000,5403.774124
2637.686239,1000,5479.665118
2424.142294,1000,5556.78475
2543.526562,1000,5620.805523
2631.825871,1000,5696.713442
2541.567585,1000,5760.524054
2570.79998,1000,5836.825316
2597.79764,1000,5913.625027
2604.282108,1000,5976.936227
2321.479803,1000,6052.830631
2678.897433,1000,6117.090471
2689.99796,1000,6178.870087
2398.41461,1000,6254.272404
2603.280196,1000,6317.553922
2654.145161,1000,6395.120034
2671.201987,1000,6459.11249
2645.684104,1000,6535.891991
2638.072427,1000,6612.305681
2518.389215,1000,6676.082634
2713.477172,1000,6752.538966
2723.959738,1000,6816.358298
2655.63282,1000,6892.592934
2488.56394,1000,6968.757872
2694.086263,1000,7033.693039
2496.024368,1000,7110.060792
2369.803925,1000,7174.009935
2426.473506,1000,7250.293865
2665.461994,1000,7326.907801
2643.917444,1000,7391.078435
2635.86557,1000,7470.637134
2547.938777,1000,7539.044235
2725.528196,1000,7619.30431
2648.081933,1000,7683.018314
2622.973632,1000,7748.000425
2695.732841,1000,7827.088792
2684.166058,1000,7892.895486
2702.934755,1000,7971.246261
2701.264234,1000,8048.696364
2643.588113,1000,8114.309984
2845.452746,1000,8193.316818
2585.173531,1000,8257.788576
2739.533185,1000,8336.313288
2813.200205,1000,8415.876524
2717.69005,1000,8482.573228
2820.093911,1000,8562.212713
2750.428467,1000,8628.952525
2811.757596,1000,8707.582436
2773.876401,1000,8787.372401
2793.102547,1000,8853.174922
2676.692372,1000,8931.54967
2696.632412,1000,8997.935214
