#{"t_start": 1617028241.429834, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-287.219753,85,0.720292
-376.315664,166,2.14063
-112.608485,79,2.856785
-249.706793,83,3.544885
-57.707012,116,4.462262
-463.185239,93,5.255208
-71.018081,135,6.990062
-71.719701,160,8.296026
-225.257075,111,13.304368
-142.151845,75,13.882462
-86.761793,125,14.902823
-69.510898,76,15.95078
-124.809439,106,16.815986
-273.243188,87,17.555342
-323.437499,94,18.421291
-400.031667,104,19.274395
-174.256328,115,20.254628
-194.784536,90,21.475302
-222.178412,103,22.373183
-381.523814,154,27.765825
-55.877738,73,28.402912
-60.731539,136,29.57761
-209.619869,128,30.683929
-269.675219,99,32.25158
-60.426088,133,33.414209
-281.3499,184,35.285885
-105.249156,131,36.665663
-81.420619,181,43.057244
-28.060655,137,44.654304
-167.243045,161,46.165431
-61.884575,88,47.047662
-76.49242,98,48.127369
-148.881456,167,50.665427
-267.521167,127,52.460906
-184.27751,197,59.242161
-60.456964,76,60.124632
-26.863754,97,61.300264
-44.257582,82,62.78855
-131.800885,164,64.422261
-79.752585,72,64.966683
-39.40074,168,66.355269
-50.846636,185,68.385863
-165.59822,140,73.472041
-87.981417,114,74.445549
-117.618157,168,75.922842
-50.093199,103,76.888745
-168.681996,133,78.719204
-20.568529,151,80.409071
-6.653577,80,81.415836
-293.095835,208,84.305991
-66.952498,186,90.921243
-12.409753,138,92.681639
-3.789666,110,94.181572
-85.879398,135,95.424037
-39.358548,163,96.789569
-37.618045,84,98.018373
-55.750918,142,99.226512
-21.799774,93,103.737619
-106.527441,148,105.058177
-99.905892,167,108.142007
-111.979481,196,110.24968
-87.017285,128,111.705465
14.26653,107,113.087074
-16.033846,130,114.995165
-71.949502,186,122.032002
-33.606969,157,123.833965
0.340007,125,124.898088
9.456927,123,125.926548
-49.519985,151,127.973762
-34.287917,136,129.280046
-78.142451,98,130.134556
-41.250624,166,131.627184
5.236732,115,136.443729
-6.513524,91,139.243878
-23.08897,108,140.332943
-14.103241,127,141.7956
-3.430393,156,144.019277
-23.104878,163,147.226706
-3.232607,102,151.083767
-7.48963,101,153.956417
7.352627,120,161.068322
-29.426611,169,165.561313
24.428134,147,168.702158
18.187542,87,173.963073
36.970397,186,176.493492
-35.322032,213,179.871892
28.605743,1000,212.693892
6.26839,158,216.961606
25.982606,149,225.09829
24.625541,1000,264.194543
-5.40048,1000,301.785851
3.316465,1000,348.331021
28.843781,1000,393.024925
99.342696,1000,436.93195
25.229452,1000,482.790415
57.509225,1000,533.397732
30.014581,1000,577.118283
108.037044,1000,627.995683
43.026051,170,638.685181
93.590806,1000,686.639525
44.801657,1000,732.81333
34.177673,197,742.58221
46.297897,1000,784.373279
87.943917,1000,827.085685
71.554308,1000,866.28078
106.124828,1000,910.218311
89.305008,1000,955.102655
5.517389,187,960.692816
154.848107,1000,1002.179868
84.492115,1000,1046.581758
9.203785,1000,1090.319935
116.369488,1000,1129.493249
92.758501,1000,1175.205388
86.369146,1000,1216.308794
119.161529,1000,1260.949494
119.006506,1000,1302.011125
94.544522,1000,1342.041098
110.29013,1000,1382.49951
7.487215,223,1388.620225
152.289816,1000,1432.253582
127.569068,1000,1470.220975
109.76411,1000,1513.402078
168.692234,1000,1554.828015
153.684146,1000,1593.956629
20.627061,280,1606.088791
152.317732,1000,1646.443503
157.8644,1000,1687.066333
59.023383,1000,1723.036616
133.924648,1000,1764.21734
129.126084,1000,1806.079759
174.841914,1000,1842.824937
162.472415,1000,1881.973323
133.952183,1000,1918.382207
171.551324,1000,1957.411727
155.884237,1000,1997.224089
155.41068,1000,2033.811674
31.09022,207,2043.082133
120.863186,1000,2081.012228
141.326462,1000,2119.940881
25.847347,201,2125.825947
161.365291,1000,2165.493576
158.539497,1000,2200.075125
159.255744,1000,2238.249612
133.591467,1000,2273.269694
130.603206,1000,2314.44312
133.421499,1000,2354.580691
165.030698,1000,2389.432109
126.691631,1000,2428.660968
112.87908,1000,2463.182929
149.638375,1000,2500.950102
176.527652,1000,2537.556058
63.800401,187,2542.588534
165.81955,1000,2578.914255
146.997561,1000,2616.274535
125.720306,1000,2650.671236
108.746713,1000,2684.40258
139.905611,1000,2722.162055
130.683021,1000,2761.512541
115.527212,1000,2794.994451
155.432196,1000,2830.196111
67.319559,168,2834.387235
132.200376,1000,2869.131295
127.366542,1000,2903.033375
80.901968,195,2910.735829
157.390306,1000,2943.467252
183.303403,1000,2979.244403
136.031751,1000,3012.861967
148.129315,1000,3051.286251
157.106828,1000,3089.810997
138.837097,1000,3125.36452
187.996088,1000,3164.105225
73.694503,170,3168.764796
129.708561,1000,3205.101288
109.397705,1000,3240.17021
134.355912,1000,3277.045615
61.371928,165,3281.424949
159.844431,1000,3319.698679
173.239824,1000,3353.252018
132.250268,1000,3390.77621
168.151165,1000,3423.634275
187.876518,1000,3460.906152
157.326771,1000,3494.914872
175.055871,1000,3525.560642
167.348095,1000,3559.996257
145.311425,1000,3592.593787
173.138328,1000,3627.756722
144.335641,1000,3662.035106
191.770868,1000,3692.980571
172.168863,1000,3726.033909
128.013339,1000,3756.703612
138.42647,1000,3789.704762
177.575894,1000,3822.983005
130.626127,1000,3852.822878
151.716984,1000,3885.792524
163.0492,1000,3919.20452
136.183197,1000,3951.595712
19.004409,199,3956.593487
152.04999,1000,3990.367061
138.093023,1000,4025.543677
167.209648,1000,4055.822329
134.965308,1000,4089.444536
161.061183,1000,4121.882919
152.303586,1000,4155.107012
150.311588,1000,4190.582118
155.855117,1000,4221.376613
188.1146,1000,4254.309994
188.882149,1000,4284.670406
165.083866,1000,4318.24604
188.752731,1000,4350.518405
162.553312,1000,4380.219671
173.193047,1000,4412.244406
149.721206,1000,4443.50294
28.364994,181,4450.379308
87.599475,177,4454.56532
