#{"t_start": 1617780991.5678594, "env_id": "HalfCheetahBulletEnv-v0"}
r,l,t
-1155.690338,1000,53.617913
-1222.245236,1000,137.795003
-1113.170247,1000,206.360313
-1037.730758,1000,291.297969
-628.023131,1000,360.766632
-766.694791,1000,443.358158
-223.42764,1000,526.91851
120.065075,1000,595.748981
-9.246787,1000,680.277871
143.702236,1000,748.7133
450.486467,1000,829.94306
521.106512,1000,909.637623
637.370849,1000,974.850365
708.889164,1000,1055.382338
579.2226,1000,1121.693005
829.578846,1000,1201.409312
793.580266,1000,1281.684496
759.658904,1000,1348.126068
923.007449,1000,1429.068422
922.633199,1000,1495.974361
955.84446,1000,1576.651317
1045.539374,1000,1643.585634
903.2118,1000,1707.714952
1069.903393,1000,1784.873674
1132.955723,1000,1851.130408
1248.682417,1000,1930.487595
1241.092224,1000,2008.935588
1242.344134,1000,2072.81607
1517.825173,1000,2151.081443
1538.650473,1000,2214.499253
1468.27418,1000,2291.827503
1445.016038,1000,2370.761113
1401.897448,1000,2433.493631
1557.018149,1000,2509.786224
1691.333913,1000,2573.858237
1783.716353,1000,2652.722193
1817.948542,1000,2730.553604
1800.175303,1000,2794.215559
1771.791122,1000,2872.902066
1810.547365,1000,2936.990109
1933.794428,1000,3013.598856
1993.414429,1000,3090.159665
1962.39555,1000,3139.087701
2059.341015,1000,3214.082114
2179.965044,1000,3278.27318
1978.062805,1000,3353.965896
2172.790948,1000,3429.980565
1902.462747,1000,3493.282909
2178.149835,1000,3569.497516
2193.460674,1000,3632.942473
2302.092971,1000,3707.284582
2244.787193,1000,3782.27316
2198.305279,1000,3844.107536
2292.519662,1000,3918.136345
2435.451822,1000,3980.021343
2371.651088,1000,4054.413695
2194.84465,1000,4129.388077
2315.390338,1000,4192.139021
2359.35085,1000,4267.089218
2276.061963,1000,4330.203568
2385.123793,1000,4405.890664
2349.426146,1000,4482.201179
2253.057379,1000,4546.491211
2376.276451,1000,4607.606436
2317.394181,1000,4672.003865
2356.805235,1000,4746.692534
2474.399747,1000,4820.424932
2366.742662,1000,4883.516975
2548.148586,1000,4957.950839
2576.626058,1000,5020.753328
2567.866607,1000,5095.845275
2557.694475,1000,5169.382014
2601.241105,1000,5231.090035
2528.743562,1000,5304.630001
2589.904285,1000,5365.859521
2599.807655,1000,5439.516154
2557.998685,1000,5513.763964
2584.918451,1000,5575.630153
2537.384527,1000,5650.280234
2543.299061,1000,5712.332316
2511.816536,1000,5786.916481
2553.507453,1000,5861.768909
2580.86222,1000,5925.886607
2560.419048,1000,6002.514328
2603.068441,1000,6065.916445
2576.84427,1000,6126.76522
2442.47904,1000,6202.769192
2639.482729,1000,6265.929685
2440.600174,1000,6341.120775
2637.233773,1000,6404.048682
2703.17749,1000,6479.894747
2612.909163,1000,6553.986172
2634.745188,1000,6617.176307
2626.88736,1000,6691.545465
2421.188663,1000,6754.572327
2495.799209,1000,6831.43776
2538.652737,1000,6910.203319
2532.988989,1000,6974.373595
2637.803727,1000,7050.602673
2690.487973,1000,7113.708148
2599.984402,1000,7191.010144
2532.270581,1000,7266.59407
2514.847792,1000,7328.63535
2565.325963,1000,7403.215249
2654.985017,1000,7470.666533
2619.840784,1000,7556.517222
2663.857278,1000,7617.355503
2628.185893,1000,7681.139337
2690.054766,1000,7766.368846
2560.528706,1000,7832.422355
2534.34387,1000,7906.786969
2560.841845,1000,7980.151759
2537.978042,1000,8041.785308
2665.983944,1000,8115.136894
2541.282946,1000,8175.899909
2698.948002,1000,8249.280859
2682.105993,1000,8322.896644
2586.612456,1000,8383.201946
2683.880262,1000,8456.075097
2576.789623,1000,8517.332669
2494.598749,1000,8590.344136
2718.577118,1000,8663.530609
2616.516774,1000,8726.103053
2417.337071,1000,8800.764567
2601.009326,1000,8862.514379
