#{"t_start": 1611251416.8981788, "env_id": "Pendulum-v0"}
r,l,t
-1390.867179,200,6.277416
-1167.631018,200,7.297691
-1361.530697,200,8.360943
-1589.02707,200,9.482414
-1447.137017,200,10.574407
-932.197333,200,12.018413
-1276.111683,200,15.142213
-1539.126104,200,16.287217
-901.956955,200,17.430749
-992.102335,200,18.304444
-884.113294,200,62.845114
-1619.373509,200,63.631113
-974.088053,200,66.521117
-1173.435792,200,67.474112
-1093.255705,200,68.285136
-1301.929274,200,69.164611
-1215.832489,200,69.922611
-1650.785697,200,70.723605
-1033.617371,200,73.167558
-1685.043021,200,74.022533
-1163.67957,200,112.730922
-1192.022768,200,113.530923
-1239.275559,200,114.275923
-1324.769845,200,114.963923
-1347.298082,200,115.754928
-1839.594089,200,118.178917
-1768.061832,200,118.97894
-1410.288893,200,119.679922
-1427.224561,200,120.400942
-1313.391223,200,121.080917
-1113.947127,200,164.371931
-1097.623461,200,166.955866
-1489.724835,200,167.75289
-1524.700596,200,168.688065
-1425.752657,200,169.461303
-1661.66223,200,170.326306
-966.723268,200,171.547337
-1678.883513,200,174.453844
-1400.926816,200,175.44784
-1788.483155,200,176.664844
-1189.794045,200,217.252815
-1430.094628,200,218.37879
-1255.340559,200,219.115515
-1823.521864,200,221.462757
-1401.206249,200,222.226751
-1644.93784,200,223.038513
-1725.512954,200,223.984131
-1454.551268,200,224.799079
-1083.256233,200,225.554113
-1819.366932,200,226.663119
-1845.317075,200,230.201723
-1847.127939,200,277.004419
-1778.618654,200,277.753418
-1453.512004,200,278.523422
-1480.065662,200,279.225577
-1735.834044,200,279.927374
-1809.432481,200,283.963841
-1554.568193,200,284.665842
-1339.067808,200,285.452273
-1726.616994,200,286.154211
-1169.319602,200,286.821407
-1639.105309,200,330.127007
-1496.394537,200,333.426216
-1661.990941,200,334.361244
-1423.1764,200,335.303224
-1686.742334,200,336.53522
-1601.580962,200,337.408924
-1392.569199,200,338.172221
-1739.11639,200,341.170436
-1573.144743,200,341.996104
-1772.547717,200,342.67908
-1591.70469,200,378.695549
-1263.399915,200,379.434571
-1278.235788,200,380.22291
-1666.017025,200,380.954885
-1820.68332,200,383.316373
-1334.278701,200,384.014372
-1708.418663,200,384.724139
-1321.467947,200,385.416158
-1437.531233,200,386.114734
-1462.026315,200,386.791571
-1534.933415,200,424.263825
-1364.407152,200,425.044833
-1289.994449,200,425.817847
-1568.600864,200,426.630853
-1720.942444,200,427.394439
-1523.192086,200,428.244679
-1281.499867,200,430.924665
-1690.84992,200,433.088639
-1389.993481,200,433.821739
-1768.246346,200,434.464906
-1518.497798,200,435.175225
-1423.551105,200,473.847829
-1775.356078,200,476.626002
-1785.045919,200,477.469004
-1367.075778,200,478.233009
-1716.379089,200,479.070001
-1471.365013,200,479.747026
-1593.756672,200,480.424001
-1561.988959,200,481.170002
-1862.91902,200,483.617026
-1466.359303,200,484.340003
-1788.089686,200,521.547754
-1725.439079,200,522.232993
-1259.051698,200,523.232991
-1523.690528,200,524.584121
-1427.222306,200,527.140213
-1228.008801,200,527.835488
-1594.559577,200,528.541483
-1344.023965,200,529.236616
-1842.294423,200,529.925611
-1688.533536,200,530.729636
-1826.524282,200,571.212979
-1437.940389,200,572.263958
-1828.493548,200,573.070963
-1235.872138,200,573.773981
-1435.438976,200,574.471955
-1417.17138,200,575.179045
-1472.509153,200,577.48302
-1766.991687,200,578.234045
-1544.208262,200,578.916043
-1788.527256,200,579.591025
-1553.32305,200,617.64902
-1597.752675,200,618.705144
-1383.860432,200,619.457089
-1592.45298,200,622.165945
-1425.878,200,623.338316
-1580.726925,200,624.121745
-1785.479302,200,624.911282
-1514.087063,200,625.673797
-1499.462383,200,626.51395
-1401.73097,200,629.081465
-1686.346006,200,629.841014
-1551.765032,200,670.032017
-1620.542429,200,670.742019
-1657.012096,200,671.491017
-1524.403253,200,672.171017
-1458.787966,200,674.93202
-1775.364354,200,675.702019
-1489.474199,200,676.432042
-1548.123272,200,677.140023
-1677.499112,200,677.884017
-1415.146468,200,678.701023
