#{"t_start": 1611251416.8751757, "env_id": "Pendulum-v0"}
r,l,t
-1541.317739,200,6.298427
-1731.672638,200,7.319694
-1511.874354,200,8.381946
-1170.269954,200,9.504419
-766.924881,200,10.594414
-1692.708942,200,12.03941
-1614.105313,200,15.164216
-1207.487547,200,16.30622
-1364.102135,200,17.45275
-1340.58312,200,18.323762
-981.366343,200,62.867118
-863.396272,200,63.653118
-957.714739,200,66.54312
-1447.698853,200,67.496115
-1385.31985,200,68.30614
-1424.88389,200,69.185613
-1492.074986,200,69.944615
-1832.975032,200,70.74561
-1267.381327,200,73.188562
-1830.006301,200,74.04454
-964.85096,200,112.751927
-1363.437478,200,113.552927
-1331.966939,200,114.296946
-1466.85131,200,114.984927
-1636.903606,200,115.774921
-1566.702778,200,118.200921
-1628.975873,200,119.000944
-1209.241712,200,119.700926
-1496.615091,200,120.422925
-1300.147984,200,121.102921
-1295.289147,200,164.392936
-1753.969212,200,166.976893
-1800.132015,200,167.774893
-1204.481282,200,168.710069
-1222.904079,200,169.483306
-1218.612996,200,170.348309
-1559.353407,200,171.569341
-1683.197438,200,174.474848
-1281.576217,200,175.469848
-1366.960026,200,176.685847
-1633.211494,200,217.274818
-1249.497053,200,218.400792
-1395.793151,200,219.122916
-1199.355193,200,221.48476
-1408.669531,200,222.248755
-1226.981285,200,223.059516
-1168.095206,200,224.005136
-1639.821719,200,224.821084
-1113.252565,200,225.576117
-1352.652426,200,226.682117
-1250.355986,200,230.222728
-1777.99513,200,277.026422
-1545.582162,200,277.774421
-1821.531691,200,278.545426
-1353.113254,200,279.24858
-1284.756983,200,279.950377
-1663.249216,200,283.986844
-1778.31248,200,284.688845
-1550.080574,200,285.459653
-1723.077966,200,286.177214
-1278.947994,200,286.84341
-1541.369894,200,330.148
-1852.124598,200,333.448222
-1386.210405,200,334.37923
-1674.160266,200,335.324222
-1775.268275,200,336.557224
-1801.363963,200,337.430933
-1804.034568,200,338.193225
-1725.822879,200,341.190438
-1700.91385,200,342.018107
-1459.474883,200,342.701083
-1336.526094,200,378.717552
-1521.646816,200,379.455575
-1590.758031,200,380.244889
-1361.343904,200,380.976889
-1575.092387,200,383.336376
-1502.214474,200,384.036401
-1727.817651,200,384.745161
-1598.505295,200,385.438162
-1445.256812,200,386.136714
-1641.92558,200,386.813576
-1306.689549,200,424.285829
-1680.472734,200,425.065835
-1369.066298,200,425.839853
-1341.581473,200,426.652856
-1431.527264,200,427.416443
-1781.917965,200,428.266682
-1467.894345,200,430.945667
-1495.873892,200,433.109346
-1751.49562,200,433.844743
-1770.513412,200,434.48791
-1471.891197,200,435.198229
-1641.676159,200,473.86883
-1811.972055,200,476.648005
-1601.315511,200,477.490013
-1796.086471,200,478.255012
-1766.259105,200,479.092005
-1412.654861,200,479.76903
-1747.92614,200,480.446005
-1767.937919,200,481.191006
-1309.265326,200,483.63803
-1436.912232,200,484.362006
-1806.722921,200,521.569757
-1196.499626,200,522.253997
-1838.548011,200,523.252994
-1526.573696,200,524.606123
-1792.428237,200,527.162218
-1424.343032,200,527.857491
-1367.203607,200,528.563488
-1559.657388,200,529.25762
-1715.600634,200,529.946638
-1868.085888,200,530.751641
-1575.416435,200,571.234983
-1585.310942,200,572.284961
-1481.948339,200,573.092965
-1511.591564,200,573.795984
-1288.97316,200,574.493959
-1657.365079,200,575.201049
-1524.577986,200,577.503023
-1846.253413,200,578.256048
-1771.90683,200,578.938046
-1227.017154,200,579.613029
-1466.237625,200,617.671024
-1866.003006,200,618.72715
-1558.717875,200,619.479093
-1579.983266,200,622.187949
-1744.056074,200,623.360318
-1683.351131,200,624.14375
-1471.065084,200,624.933286
-1628.168394,200,625.694801
-1747.401051,200,626.535953
-1597.964415,200,629.10347
-1855.419847,200,629.863016
-1844.908996,200,670.05402
-1758.117355,200,670.763024
-1834.732143,200,671.512045
-1402.146061,200,672.192021
-1360.502817,200,674.953024
-1844.074692,200,675.723027
-1528.334399,200,676.454046
-1253.84005,200,677.162027
-1361.896645,200,677.906021
-1743.35513,200,678.723027
