#{"t_start": 1611251416.884179, "env_id": "Pendulum-v0"}
r,l,t
-1224.208603,200,6.290424
-890.187998,200,7.310691
-1419.605389,200,8.373958
-1607.948323,200,9.496413
-1291.457084,200,10.586411
-1808.169465,200,12.031407
-807.370988,200,15.155212
-1685.664311,200,16.299216
-773.713812,200,17.443747
-870.864469,200,18.316281
-969.184569,200,62.858115
-1128.009371,200,63.645113
-1339.027324,200,66.535116
-874.72345,200,67.488111
-1166.99044,200,68.298136
-1029.223453,200,69.177609
-1312.720014,200,69.936611
-1604.511008,200,70.737605
-1391.855625,200,73.180538
-1572.713263,200,74.036533
-777.212843,200,112.743923
-1516.643195,200,113.544923
-1808.886552,200,114.288942
-1189.902912,200,114.976923
-1119.009654,200,115.76692
-1301.395812,200,118.191918
-1083.36678,200,118.992939
-1211.508441,200,119.692922
-1052.555001,200,120.414942
-1156.466131,200,121.093917
-1223.64756,200,164.38493
-1172.940179,200,166.96889
-1370.148824,200,167.76589
-1649.780404,200,168.701066
-1487.428946,200,169.475303
-963.221253,200,170.339306
-1232.519919,200,171.561337
-1444.518163,200,174.466843
-1205.265968,200,175.460845
-1271.008085,200,176.677843
-1262.534011,200,217.265814
-1464.214332,200,218.391788
-1241.543949,200,219.129515
-1567.849734,200,221.475756
-1737.754001,200,222.239752
-1589.381419,200,223.051512
-1277.716927,200,223.997131
-1577.942938,200,224.813079
-1775.025517,200,225.567113
-1501.199337,200,226.675117
-1056.636842,200,230.214723
-1550.800058,200,277.018419
-1450.762252,200,277.766418
-1656.979203,200,278.536423
-1403.569375,200,279.239576
-1011.117017,200,279.941374
-1400.801312,200,283.97784
-1787.174045,200,284.679842
-1404.208087,200,285.466272
-1651.704228,200,286.16821
-1407.990991,200,286.834407
-1751.197535,200,330.14001
-1538.66522,200,333.439219
-1684.418431,200,334.372221
-1815.375074,200,335.316219
-1699.541222,200,336.54822
-1464.374092,200,337.422924
-1591.787224,200,338.185221
-1475.134832,200,341.183435
-1764.988464,200,342.010103
-1122.595637,200,342.693079
-1529.990095,200,378.708549
-1789.815812,200,379.44757
-1487.351749,200,380.23691
-1585.625571,200,380.967885
-1685.154487,200,383.329375
-1451.809265,200,384.027397
-1127.149,200,384.737158
-1800.65432,200,385.429158
-1800.903556,200,386.128734
-1295.857666,200,386.805571
-1310.661645,200,424.276826
-1861.979616,200,425.057832
-1434.33647,200,425.830849
-1267.70043,200,426.644852
-1474.826327,200,427.407439
-1440.954598,200,428.258679
-1323.169598,200,430.936663
-1546.026653,200,433.102639
-1596.607779,200,433.835739
-1780.484707,200,434.478906
-1602.53169,200,435.189225
-1402.747628,200,473.861828
-1676.835808,200,476.640001
-1722.904441,200,477.482005
-1631.380398,200,478.246009
-1310.954189,200,479.083001
-1421.065151,200,479.761026
-1440.475579,200,480.437001
-1675.164339,200,481.183002
-1844.892165,200,483.630025
-1447.629751,200,484.354002
-1793.386797,200,521.560753
-1858.814726,200,522.245993
-1345.951256,200,523.245994
-1290.438234,200,524.59812
-1636.110718,200,527.153214
-1400.41193,200,527.848488
-1606.747992,200,528.555483
-1681.603382,200,529.249618
-1318.112078,200,529.938636
-1343.508461,200,530.743636
-1372.949777,200,571.226979
-1335.312669,200,572.276957
-1481.748751,200,573.084962
-1397.423055,200,573.787981
-1564.424568,200,574.484956
-1822.894528,200,575.192046
-1350.02838,200,577.495019
-1677.815655,200,578.247045
-1716.860078,200,578.929042
-1458.19703,200,579.604025
-1395.135471,200,617.66302
-1876.626808,200,618.718146
-1368.718177,200,619.470089
-1571.602453,200,622.178946
-1829.108094,200,623.352315
-1650.318522,200,624.135745
-1487.583063,200,624.924282
-1256.920598,200,625.686798
-1869.564139,200,626.526949
-1697.64091,200,629.094466
-1621.911169,200,629.855013
-1293.188801,200,670.045017
-1340.892516,200,670.75502
-1294.547903,200,671.504042
-1624.553957,200,672.184017
-1299.155944,200,674.94502
-1278.457129,200,675.71502
-1401.567158,200,676.445043
-1477.068775,200,677.154023
-1779.934673,200,677.898017
-1511.414379,200,678.714023
