#{"t_start": 1616440440.747725, "env_id": "HopperBulletEnv-v0"}
r,l,t
35.374054,29,1.496811
21.730979,10,1.665414
25.832915,17,1.9424
24.219104,12,2.141491
27.570963,12,2.340752
16.113906,7,2.462673
26.668817,10,2.623761
29.680591,20,2.953731
30.331536,19,3.278871
30.715031,17,3.563676
19.099055,9,3.712798
26.896343,14,3.93701
15.797468,6,4.031897
23.577385,18,4.324273
29.315831,15,4.577474
21.06603,9,4.718803
29.14824,24,5.108524
33.324703,20,5.43607
30.841336,16,5.702613
38.694413,25,6.12798
30.082801,14,6.360741
24.409776,16,6.631151
26.544098,17,6.907317
34.706551,27,7.352662
21.462112,18,7.653581
24.362568,10,7.824121
32.0625,19,8.131662
23.465262,19,8.443638
30.699931,20,8.777105
27.293933,12,8.96753
25.268654,13,9.180135
19.702048,7,9.294955
25.11479,12,21.529029
25.13477,12,21.723544
20.910553,7,21.840931
21.286624,8,21.969455
25.96647,14,22.197148
22.410746,8,22.330093
31.235216,18,22.622454
23.780556,12,22.829056
21.499708,8,22.959755
28.765497,13,23.17078
26.031845,18,23.732848
28.851896,15,23.990813
21.29257,7,24.098523
33.467373,23,24.477221
31.097956,16,24.742189
24.136981,9,24.898821
19.858221,7,25.014292
26.613413,12,25.214817
26.803081,12,25.412592
28.962229,14,25.642193
20.66103,15,25.903839
21.159392,8,26.038736
19.698092,12,26.241466
21.005384,8,26.3743
26.351274,15,26.621341
33.038156,18,26.916349
22.234491,11,27.092169
26.172238,12,27.28477
23.232719,22,27.632999
28.767297,15,27.877582
27.301875,12,28.069543
22.633872,10,28.235624
25.193432,10,28.402475
25.012449,13,28.611554
27.618209,11,28.791557
29.882404,14,29.033274
19.647186,13,29.249616
25.315393,15,29.496464
22.358865,15,29.739418
23.747038,10,29.907967
31.835695,18,30.214599
37.154849,23,42.417248
43.799682,33,42.956129
28.352707,17,43.236388
23.601636,12,43.436057
25.50604,16,43.698615
25.057347,12,43.896247
21.060939,16,44.150383
26.948352,12,44.352355
40.284466,28,44.799949
23.715905,10,44.969135
30.69759,16,45.254699
30.478444,20,45.586879
25.513281,12,45.792451
24.873748,17,46.445294
27.467833,12,46.664177
25.402785,12,46.858944
53.089538,35,47.42391
22.668642,9,47.570808
20.682635,12,47.76004
29.249166,17,48.030955
27.21552,17,48.312757
23.269981,11,48.489163
40.300476,25,48.888068
27.935431,17,49.157178
14.671336,8,49.292056
23.442177,10,49.454946
18.201495,9,49.598916
23.785948,8,49.724044
26.003342,20,50.054195
37.401608,19,50.370988
24.096346,12,50.565126
21.551357,8,50.696045
28.348458,15,62.932688
28.52975,18,63.220852
26.761631,22,63.587489
28.520904,15,63.82522
24.131543,16,64.084008
26.88951,11,64.266735
35.975094,25,64.674579
24.200406,13,64.884361
27.922442,19,65.181907
29.399542,17,65.454443
28.644126,17,65.733436
46.229989,32,66.245508
23.627786,25,66.649969
30.385669,20,66.973337
31.539305,17,67.245142
30.593486,19,67.554464
32.371167,25,67.96952
27.479263,14,68.189082
23.378659,9,68.956525
42.411679,29,69.419837
43.240856,28,69.87603
30.907227,16,70.133579
26.99164,14,70.361546
23.806816,9,70.508543
33.288508,23,70.905602
21.941721,15,71.152463
31.029517,20,71.474369
34.83166,20,83.649446
26.015005,11,83.81996
49.027928,34,84.360214
47.796365,30,84.838639
22.339061,13,85.052732
35.877412,23,85.413364
25.692284,23,85.779102
22.447165,13,85.993783
35.764512,23,86.357405
24.495653,15,86.597788
34.302365,19,86.896184
53.372346,36,87.468092
26.161156,16,87.72074
27.698351,20,88.040484
39.562252,27,88.462517
36.373128,29,88.915966
30.293247,19,89.221324
36.078378,27,89.646857
22.897959,15,89.879955
33.389887,22,90.239296
21.783317,10,90.403224
51.312555,39,91.548459
38.373428,28,91.989295
41.230789,25,104.06925
31.301115,20,104.388082
59.905492,62,105.374071
49.219299,36,105.943111
43.762082,30,106.430954
31.712794,18,106.71563
28.227368,21,107.058676
29.92604,16,107.318479
46.279426,42,107.995378
30.103205,17,108.265886
42.034487,29,108.738357
51.361611,38,109.323778
34.995027,31,109.822333
63.788117,52,110.655203
45.639032,32,111.1734
74.47758,57,112.092101
49.77974,40,124.556271
73.11667,53,125.910506
92.48579,70,127.035072
34.182754,27,127.452036
73.62916,59,128.388307
52.519301,56,129.273119
34.203079,23,129.645727
48.076571,34,130.187692
50.433696,36,130.769986
85.536449,82,132.056071
41.63463,38,144.4007
45.173924,37,144.976809
88.280283,80,146.26969
91.270275,77,147.993974
57.589745,49,148.781859
51.303402,43,149.468638
91.308483,88,150.85755
50.617891,39,151.467489
66.833592,49,152.25119
109.651709,86,165.55612
85.213233,60,166.557077
97.133448,71,167.699642
91.70272,66,168.742259
36.742824,48,170.088611
62.741912,69,171.196991
71.18615,69,172.293992
57.28523,58,173.205289
86.034966,83,186.379361
104.122431,73,187.541111
117.106249,72,188.669222
72.069586,55,189.526273
61.871732,56,190.416304
84.252081,51,191.211204
24.608404,12,191.399023
75.800038,73,193.074898
110.294703,79,206.249389
73.926555,50,207.027136
98.229552,73,208.173542
117.334499,83,209.483274
66.811695,56,210.374357
106.415021,71,211.504491
103.311448,75,212.704934
84.829208,74,213.859769
106.981195,66,227.10956
75.455443,58,228.013736
92.46066,68,229.083862
82.472961,64,230.095141
87.550691,63,231.080873
107.046885,74,232.255951
100.827638,85,233.576343
115.417688,73,246.32697
114.341288,75,247.490866
108.606187,73,249.347548
115.134516,73,250.481486
100.511207,74,251.637922
112.484242,67,252.689625
119.814645,81,253.946128
107.249074,68,266.61518
69.119899,48,267.372517
105.105939,92,268.785638
80.555143,56,269.669685
100.158464,68,271.424073
63.624398,62,272.412046
123.680975,81,273.671904
60.686998,51,274.46787
103.630828,62,287.007798
112.944078,68,288.095015
146.005466,108,289.768688
136.792378,79,291.04166
96.045293,73,292.992849
87.906683,58,293.925524
70.049035,57,294.826052
115.628857,69,307.65274
108.148838,69,308.74753
116.491802,87,310.126393
110.007742,84,311.447484
75.37982,59,312.387624
140.086095,81,313.680519
94.586538,62,315.393072
116.002687,87,328.351749
107.287198,77,329.549693
125.079661,77,330.7559
100.672696,70,331.841285
83.592418,61,332.812058
111.010687,74,333.96704
103.001901,64,334.939053
48.945162,45,335.642972
122.935323,68,348.954905
113.900596,78,350.199358
124.428513,80,351.459334
103.439945,69,352.578293
137.804351,87,353.961684
76.856956,51,354.748285
87.864791,70,355.857902
121.557626,82,368.7734
127.797006,76,369.973827
107.846686,61,371.765338
98.611043,62,372.735879
114.044564,77,373.947744
115.659351,69,375.027416
29.185197,17,375.302783
113.872368,71,376.397924
104.342527,69,389.132132
126.843584,83,390.445051
114.260152,80,391.694039
86.977962,60,393.409443
107.045246,77,394.639199
91.571191,63,395.623878
126.126684,85,396.945786
109.731517,74,409.629983
110.560237,70,410.726266
128.613817,91,412.175265
130.414881,76,413.40315
103.484991,66,414.441444
121.104592,77,416.429426
132.439925,78,429.398634
106.662713,75,430.573669
119.106345,70,431.671085
105.183003,66,432.701371
93.045071,68,433.77073
134.278908,80,435.005951
70.725128,59,435.916235
118.877386,90,449.473151
88.589536,66,450.506523
131.477437,80,451.735359
67.907225,62,452.701105
124.166747,78,453.906315
117.796121,79,455.119373
