#{"t_start": 1615034271.3862493, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,6.009388
-500.0,500,13.019125
-500.0,500,20.084543
-380.0,381,26.840066
-280.0,281,29.370668
-173.0,174,31.471396
-174.0,175,34.00177
-212.0,213,36.051788
-164.0,165,37.930347
-118.0,119,38.328228
-203.0,204,40.773082
-151.0,152,42.578408
-140.0,141,43.045494
-111.0,112,44.700512
-94.0,95,45.016777
-159.0,160,47.316603
-128.0,129,47.743185
-106.0,107,49.407472
-112.0,113,49.783641
-85.0,86,50.068959
-79.0,80,52.093197
-186.0,187,52.728227
-111.0,112,54.39677
-131.0,132,54.845269
-111.0,112,56.526822
-97.0,98,57.286642
-104.0,105,58.970028
-79.0,80,59.242185
-100.0,101,59.617216
-93.0,94,61.545724
-94.0,95,61.867171
-85.0,86,62.16262
-91.0,92,64.259346
-85.0,86,64.553329
-97.0,98,64.884233
-71.0,72,66.468574
-91.0,92,66.784412
-88.0,89,67.084018
-87.0,88,68.693147
-186.0,187,69.819356
-74.0,75,71.384021
-76.0,77,71.648653
-92.0,93,71.964132
-92.0,93,73.566118
-100.0,101,73.913624
-84.0,85,75.966262
-94.0,95,76.283913
-79.0,80,76.553566
-93.0,94,78.144803
-132.0,133,78.5929
-90.0,91,78.912477
-80.0,81,80.490537
-83.0,84,81.270446
-86.0,87,81.571537
-75.0,76,83.13104
-83.0,84,83.411487
-78.0,79,83.680013
-97.0,98,85.309218
-99.0,100,85.646733
-80.0,81,86.385058
-87.0,88,88.009684
-76.0,77,88.271492
-69.0,70,88.510556
-84.0,85,90.116692
-92.0,93,90.438737
-78.0,79,90.755717
-77.0,78,92.577907
-167.0,168,93.646005
-92.0,93,95.250168
-83.0,84,95.550421
-75.0,76,95.812736
-95.0,96,97.427237
-76.0,77,97.687118
-74.0,75,98.419882
-91.0,92,100.056774
-202.0,203,100.767535
-83.0,84,102.359497
-74.0,75,102.61214
-92.0,93,102.927539
-63.0,64,105.055535
-85.0,86,105.349183
-86.0,87,105.655303
-73.0,74,107.223205
-77.0,78,107.488033
-79.0,80,107.760333
-73.0,74,109.311123
-75.0,76,109.568591
-79.0,80,110.293762
-74.0,75,110.553352
-84.0,85,112.127766
-80.0,81,112.41921
-71.0,72,112.664057
-63.0,64,114.189684
-69.0,70,114.423908
-87.0,88,114.754173
-72.0,73,116.742814
-72.0,73,116.990686
-70.0,71,117.236918
-82.0,83,117.517849
-77.0,78,119.08852
-80.0,81,119.371362
-63.0,64,119.617671
-70.0,71,121.470076
-96.0,97,122.295841
-70.0,71,122.551709
-90.0,91,124.156379
-146.0,147,124.659299
-123.0,124,126.388072
-107.0,108,126.754833
-85.0,86,127.477537
