#{"t_start": 1614803183.7522144, "env_id": "CartPole-v1"}
r,l,t
11.0,11,2.819974
30.0,30,2.965991
49.0,49,3.134396
28.0,28,3.274447
25.0,25,3.415117
17.0,17,3.435101
34.0,34,3.715736
120.0,120,4.199957
40.0,40,4.466996
52.0,52,4.643793
113.0,113,5.225126
136.0,136,5.912424
122.0,122,6.517963
238.0,238,7.634456
195.0,195,8.543921
113.0,113,10.438426
255.0,255,11.663656
170.0,170,12.421936
79.0,79,12.851209
141.0,141,13.449942
282.0,282,14.795454
351.0,351,17.791687
324.0,324,19.292906
500.0,500,21.669244
500.0,500,25.872947
500.0,500,28.285366
500.0,500,30.535873
500.0,500,34.868524
500.0,500,37.249599
500.0,500,41.507012
500.0,500,43.938137
500.0,500,46.367849
500.0,500,50.646572
500.0,500,53.085549
500.0,500,57.355171
500.0,500,59.736584
500.0,500,62.14953
500.0,500,66.376727
500.0,500,68.827029
500.0,500,73.152735
500.0,500,75.440723
500.0,500,77.851959
