#{"t_start": 1613728923.9735386, "env_id": "HopperBulletEnv-v0"}
r,l,t
15.28952,8,5.22887
29.148019,13,5.571902
31.428273,17,6.01087
25.976852,14,6.364871
24.477601,10,6.627869
19.365081,7,6.816866
28.216636,16,7.238872
26.898359,11,7.812465
19.207665,7,8.356462
39.41678,29,9.271465
29.781574,23,9.865459
28.042497,16,10.280464
27.726371,12,10.611462
29.324607,17,11.058463
25.536232,16,11.477463
28.437833,12,11.798459
20.789312,11,12.139471
30.634702,17,12.586463
38.646586,26,13.258465
21.21971,7,13.443461
23.152657,10,13.703471
29.880184,20,14.224463
31.72593,17,14.66346
23.369745,16,15.083461
28.047121,16,15.518466
28.834774,19,15.998462
24.093978,12,16.316459
34.371995,20,16.838464
27.302307,17,17.278459
29.206122,19,17.773462
34.552678,21,18.330461
