#{"t_start": 1613728923.9165595, "env_id": "HopperBulletEnv-v0"}
r,l,t
23.025304,12,5.38485
25.730493,11,5.670867
26.015926,12,5.97585
32.652907,20,6.488847
22.150761,8,6.701848
20.106755,7,6.887851
20.129705,10,7.146852
26.784913,13,7.651445
21.672188,10,8.391442
25.147191,13,8.898442
30.120413,19,9.39045
22.238313,12,9.70444
34.27533,17,10.143443
28.087616,12,10.462445
26.256955,16,10.899441
26.970731,14,11.260448
24.818191,12,11.570439
20.143148,12,11.899443
21.882764,12,12.270443
25.266935,10,12.521441
34.450844,20,13.047442
32.728516,26,13.717441
33.730451,18,14.194454
39.327366,33,15.046442
27.996437,14,15.424448
21.804255,21,15.968439
30.386653,23,16.571441
20.565433,10,16.829443
30.58287,22,17.402438
24.473376,12,17.707439
23.973737,10,17.971441
17.780165,12,18.288447
43.687674,28,19.129442
