#{"t_start": 1613728923.9635587, "env_id": "HopperBulletEnv-v0"}
r,l,t
51.005614,43,6.139851
34.223883,21,6.691849
28.851493,19,7.189845
26.423738,12,7.742444
34.751878,25,8.971443
42.309609,26,9.638444
40.150436,24,10.25744
26.02217,18,10.754443
30.25333,20,11.275445
34.809784,19,11.779451
30.072944,22,12.406441
42.114547,37,13.367446
21.028428,14,13.735446
20.021158,15,14.130448
30.375796,17,14.567442
25.7562,14,14.931444
28.198424,17,15.390443
27.962684,14,15.751443
26.02407,10,16.003443
21.628196,9,16.24645
18.998144,10,16.504448
23.060935,21,17.054444
28.024253,11,17.337443
28.443563,16,17.752444
30.884697,21,18.300444
27.808112,18,18.828444
29.789579,16,19.29945
