#{"t_start": 1613728923.9675386, "env_id": "HopperBulletEnv-v0"}
r,l,t
10.805909,10,5.285868
28.185668,12,5.600871
23.878567,13,5.93488
25.70146,17,6.365874
27.735815,17,6.819869
18.198853,14,7.187867
22.887096,13,7.812467
33.067424,17,8.685463
22.271129,8,8.993462
24.718895,17,9.433466
33.175952,19,9.92446
24.701022,13,10.255459
25.848828,14,10.642468
25.837221,15,11.037464
27.437125,16,11.454464
31.698815,16,11.883467
21.4819,8,12.114464
34.967453,18,12.61746
34.159635,21,13.154459
27.766536,13,13.495472
28.876556,23,14.09847
26.867367,13,14.435494
30.71792,17,14.878463
30.201615,16,15.305464
22.062726,9,15.549459
28.866364,19,16.033461
37.383613,27,16.735485
28.423388,12,17.052464
35.78987,23,17.643464
33.857569,38,18.659462
19.725526,7,18.894464
28.205959,14,19.297466
