#{"t_start": 1613728923.9565425, "env_id": "HopperBulletEnv-v0"}
r,l,t
25.073862,11,5.322874
33.710373,20,5.843865
29.292514,13,6.169865
29.659594,13,6.512862
33.419295,18,6.988867
27.950822,16,7.532459
28.189448,13,8.41346
24.743733,15,8.95047
30.142516,14,9.308462
34.122361,24,9.932456
35.766914,27,10.649458
28.475695,12,10.970459
27.423724,16,11.382468
25.677202,17,11.837458
22.05664,9,12.074464
25.629074,12,12.437457
29.526638,16,12.859457
28.05529,12,13.163456
32.232075,18,13.633455
28.427878,14,14.004455
34.120327,20,14.52446
28.58639,12,14.836462
33.673213,21,15.39546
33.077649,21,15.937467
22.678109,13,16.278461
25.471232,14,16.64346
20.536139,10,16.902459
30.038289,17,17.342461
23.211851,14,17.705462
34.214633,19,18.204463
25.925865,15,18.602458
28.514239,15,19.09846
