#{"t_start": 1613728923.9895468, "env_id": "HopperBulletEnv-v0"}
r,l,t
23.720409,12,5.331862
40.238552,26,5.999863
26.239079,14,6.357868
27.970197,16,6.776867
27.876645,14,7.144862
29.368541,18,8.108455
24.461704,15,8.805456
23.628036,16,9.233453
32.050404,20,9.75146
33.937789,19,10.240455
26.107567,13,10.600453
39.151408,23,11.206452
26.446338,13,11.542455
27.730433,18,12.027453
24.267952,16,12.498455
19.08712,13,12.836453
41.797992,26,13.508457
25.19234,16,13.929456
27.072395,16,14.343456
24.044915,9,14.576455
27.571053,12,14.891454
27.60332,18,15.372453
29.533929,18,15.837453
26.236173,23,16.439452
36.768334,19,16.935454
37.485217,34,17.810455
23.80521,9,18.047453
29.678981,19,18.553463
28.268175,15,19.046456
