#{"t_start": 1617632017.2448628, "env_id": "CarRacing-v0"}
r,l,t
-66.777409,1000,76.655193
-76.821192,1000,191.533817
-64.74359,1000,307.993519
-12.087912,1000,424.19655
8.527132,1000,504.722879
-81.595092,1000,620.228607
5.802048,1000,740.022621
11.913357,1000,860.07665
16.719243,1000,976.941937
-32.475884,1000,1058.048614
-37.704918,1000,1176.160279
81.008902,1000,1295.707779
69.550173,1000,1413.44424
31.147541,1000,1530.875845
245.16129,1000,1613.908713
406.993007,1000,1733.46103
187.974684,1000,1851.839072
296.078431,1000,1968.662251
33.079848,1000,2085.747058
235.443038,1000,2168.112844
-26.470588,1000,2286.94989
192.763158,1000,2390.199956
66.666667,1000,2507.970219
347.65343,1000,2621.762614
309.470752,1000,2703.668788
111.038961,1000,2817.16557
57.407407,1000,2930.788394
196.819788,1000,3044.493767
473.426573,1000,3156.988997
465.693431,1000,3236.852203
289.240506,1000,3350.300684
497.864769,1000,3461.935941
546.258503,1000,3573.090506
261.702128,1000,3683.952325
219.078947,1000,3763.877135
173.381295,1000,3876.561893
192.682927,1000,3989.846618
448.387097,1000,4103.366472
503.603604,1000,4216.305502
344.444444,1000,4295.415639
696.934866,1000,4406.176471
320.529801,1000,4517.584541
546.864686,1000,4615.608345
537.065637,1000,4724.94054
396.815287,1000,4801.688452
190.102389,1000,4911.701797
223.651452,1000,5021.792506
37.583893,1000,5132.329027
331.372549,1000,5244.634399
684.452297,1000,5323.425971
459.485531,1000,5435.477148
660.135135,1000,5548.118021
595.035461,1000,5659.485791
541.975309,1000,5770.984254
573.758865,1000,5848.920497
438.904899,1000,5962.25801
629.241877,1000,6075.602353
272.013652,1000,6189.684188
766.666667,1000,6305.527649
237.748344,1000,6387.647669
362.450593,1000,6504.156401
456.701031,1000,6621.182838
505.113636,1000,6740.148891
142.424242,1000,6842.423453
525.0,1000,6925.104876
400.0,1000,7042.129279
490.443686,1000,7160.561173
630.0,1000,7279.009006
872.508591,1000,7394.806206
515.658363,1000,7475.69303
582.692308,1000,7589.989465
377.61194,1000,7704.407488
455.786833,920,7813.394783
582.142857,1000,7926.348258
615.151515,1000,8007.054551
722.916667,1000,8120.590731
878.991597,1000,8232.853719
519.047619,1000,8345.051374
608.206687,1000,8458.487406
639.520958,1000,8536.946784
880.769231,1000,8647.970379
729.431438,1000,8747.97485
781.355932,1000,8860.635712
559.722222,1000,8971.979858
374.264706,1000,9053.430713
383.516484,1000,9166.523749
780.136986,1000,9273.496776
544.518272,1000,9384.766645
612.837838,1000,9494.961511
566.666667,1000,9572.704604
339.597315,1000,9684.216361
668.456376,1000,9794.384239
688.194444,1000,9906.073499
733.887043,1000,10018.459427
750.847458,1000,10094.945244
323.94822,1000,10205.500497
606.081081,1000,10316.117564
603.947368,1000,10426.164901
846.043165,1000,10535.888312
504.501608,1000,10613.321038
845.3125,1000,10723.552264
859.016393,1000,10832.857133
686.476868,1000,10942.585832
462.27758,1000,11039.288602
683.333333,1000,11116.002619
756.20915,1000,11226.484206
416.014235,1000,11336.041681
681.954887,1000,11445.476142
321.383648,1000,11555.25854
426.132404,1000,11632.013337
582.847896,1000,11743.083297
260.13986,1000,11857.132033
221.981424,1000,11970.087585
635.294118,1000,12081.683867
545.56962,1000,12160.582042
318.367347,1000,12273.241593
722.299652,1000,12386.127901
393.630573,1000,12499.915758
425.362319,1000,12612.650053
507.508532,1000,12692.625199
639.130435,1000,12806.453556
822.222222,1000,12921.388902
642.138365,1000,13036.897209
803.225806,1000,13152.340635
352.554745,1000,13218.964882
