#{"t_start": 1606428318.9378073, "env_id": "MinitaurBulletEnv-v0"}
r,l,t
-0.509886,459,38.156724
-1.508339,493,60.680581
-2.436429,750,135.714802
-0.411106,156,143.575474
-0.741283,232,170.722738
-0.916444,327,186.216978
-0.755266,336,237.326919
-1.804153,807,274.296037
-0.597173,1000,371.653013
-0.056254,342,387.15658
0.040715,377,436.928386
-0.09105,406,456.53867
0.133811,755,540.122194
0.087444,993,587.307126
-0.015507,36,589.203415
-0.399479,538,647.475621
0.0649,92,652.049869
0.012199,108,672.291767
-0.000916,49,674.592992
-0.201729,117,679.970144
0.060927,207,690.922011
0.065815,91,695.446291
0.038053,59,698.434694
0.043403,68,715.174664
-0.046972,155,722.177243
0.060474,58,725.197747
-0.153868,107,730.478016
0.051273,60,733.894169
-0.012452,34,735.611718
0.171495,199,745.460331
0.542504,207,755.19247
0.137243,72,758.595993
0.025258,127,765.049273
0.004565,65,768.459232
0.094747,84,772.386354
0.01452,56,788.175519
-0.029707,81,792.524307
-0.056333,123,798.705826
-0.023188,39,815.887155
0.063304,103,821.268873
0.110391,98,826.420624
0.433781,341,843.548162
-0.024435,67,846.908697
0.291212,112,852.554837
0.059168,66,855.937537
-0.0115,36,858.021152
0.423587,233,874.482418
0.124814,60,877.515656
0.278786,108,883.203209
0.168338,66,886.786762
0.012859,35,888.829841
0.045654,59,891.694736
0.076628,94,897.109719
-0.016946,31,899.093403
0.178262,133,906.146403
0.082607,73,909.773221
0.337753,126,916.240319
0.007941,80,920.404886
0.12093,130,942.435668
0.268435,180,951.717275
0.015502,60,971.73987
1.232713,812,1013.6445
0.300021,155,1022.194344
0.164205,176,1031.151798
0.587809,316,1064.187718
0.225008,87,1068.813586
0.17929,165,1077.460431
1.303666,769,1170.426532
0.261253,102,1175.657982
-0.025562,36,1177.518451
0.701196,201,1187.28403
0.657327,148,1194.759341
0.438553,165,1203.155121
0.165895,113,1208.93909
-0.001681,50,1211.293252
0.241977,127,1217.722894
0.836674,402,1274.577552
0.093068,38,1292.064494
0.418191,108,1297.760917
0.291316,98,1302.795208
3.593183,939,1375.962677
0.18574,81,1380.487633
0.114494,48,1383.470651
0.176719,79,1387.380201
1.359569,348,1405.106636
0.636078,159,1413.062212
1.271432,282,1441.588443
3.549144,651,1491.828679
2.440134,441,1513.411579
2.552602,399,1543.401005
1.327462,337,1560.375468
0.199919,58,1563.233186
1.799424,284,1592.45858
3.507969,694,1635.418519
0.485032,125,1641.638091
1.242983,220,1652.195031
1.836603,352,1669.606553
1.038463,189,1678.369763
1.215167,215,1697.378085
1.941938,420,1732.906837
1.748655,368,1751.345905
6.705067,1000,1829.028627
2.736044,436,1865.863021
4.854774,872,1933.908688
0.826005,169,1942.037345
2.029605,365,1959.665112
3.591647,628,2035.158326
2.675733,325,2050.517909
3.884198,540,2104.798356
0.65043,157,2112.719857
0.044723,34,2114.475651
3.670606,513,2139.321138
4.842137,710,2223.492284
1.668012,256,2235.751323
7.707833,1000,2320.511597
1.286401,170,2328.959881
3.02366,459,2367.526471
0.644154,100,2372.334716
4.974474,584,2435.463725
3.490579,695,2469.420184
4.872388,631,2548.57368
2.885103,359,2565.720091
7.058252,797,2637.307609
10.407524,1000,2728.112812
8.189162,1000,2772.555084
5.440329,578,2823.829866
2.981667,306,2852.906209
5.343449,514,2902.168513
7.463563,856,2941.248497
5.500552,764,3018.119727
0.346653,61,3020.927916
10.860574,1000,3096.503472
11.532963,1000,3160.495431
9.485973,827,3228.54463
3.457628,350,3245.409684
11.065494,1000,3326.785442
11.225385,1000,3392.793369
9.803112,1000,3485.584283
1.594614,159,3493.439189
0.946987,124,3499.298187
9.593597,861,3565.357203
6.040906,546,3591.274576
6.762788,557,3665.849716
4.669053,593,3693.285602
10.629166,1000,3783.247814
1.515245,169,3791.246857
11.147588,886,3858.161334
12.986959,1000,3951.266957
6.785296,575,3977.988872
12.202788,1000,4048.85629
6.681477,1000,4134.177082
14.124189,1000,4181.027803
14.168047,1000,4267.190015
8.113447,658,4327.560542
14.367638,1000,4389.460608
12.768894,1000,4459.893452
9.027379,691,4520.234891
13.311673,1000,4609.303237
12.651609,1000,4655.177415
13.167127,1000,4743.816479
8.702449,773,4806.27588
13.45596,1000,4894.7976
14.559506,1000,4940.154629
11.690459,1000,5033.434278
13.923935,1000,5102.139057
14.374189,1000,5193.422642
9.836908,1000,5267.972691
13.808238,1000,5333.997246
1.764703,140,5369.814773
12.06305,1000,5417.822345
12.475153,1000,5510.122434
15.219121,1000,5582.242585
4.589754,351,5598.654784
14.121592,1000,5687.213379
9.884444,691,5748.890072
5.181161,391,5767.368368
16.838861,1000,5860.287318
16.225858,1000,5937.708387
5.841522,392,5973.232855
16.734742,1000,6046.684748
7.804949,704,6080.786193
17.784007,1000,6172.196033
14.154835,1000,6245.043771
17.819112,1000,6338.190519
8.091771,495,6362.723139
5.889299,457,6384.372014
16.878252,1000,6474.328355
14.752978,1000,6552.012796
2.420565,195,6561.630791
14.298407,1000,6655.962614
19.05267,1000,6734.092704
16.230192,1000,6814.858643
9.180334,645,6844.127311
15.171972,1000,6934.990601
14.115241,1000,7003.00512
16.587783,1000,7065.279892
4.414117,260,7110.488351
16.36331,1000,7156.87307
14.492511,1000,7244.839464
17.964599,1000,7324.169898
13.275325,1000,7415.58031
3.597726,275,7428.720081
8.531062,518,7453.140016
5.126896,329,7502.168251
5.282195,309,7516.958891
17.201221,1000,7609.093524
19.591052,1000,7688.256038
3.196511,209,7697.82843
15.801601,1000,7790.720016
15.964823,934,7835.060157
18.655494,1000,7925.744541
10.356431,621,7984.789238
11.792776,764,8037.197937
15.549926,1000,8111.71701
16.311571,1000,8206.427231
5.796129,426,8226.831037
10.748209,661,8286.381671
6.562769,447,8307.556937
19.398233,1000,8400.574731
16.167285,810,8438.55193
19.113404,1000,8531.971355
17.812786,1000,8611.271781
18.157679,1000,8703.744268
16.926535,1000,8782.864343
20.047873,1000,8845.748731
19.433684,1000,8922.525488
18.65923,1000,9016.736243
17.194552,1000,9090.160332
15.278896,1000,9181.006866
17.086466,1000,9228.231402
16.463744,899,9319.953454
19.03289,1000,9395.739152
14.237821,681,9458.544235
18.314194,1000,9522.641992
10.894924,568,9577.034672
18.657893,1000,9669.418597
14.395767,1000,9716.418843
19.709773,1000,9810.174182
20.87909,1000,9890.536355
19.784765,1000,9983.524017
20.243496,1000,10055.246315
8.168035,407,10074.957356
20.872073,1000,10169.515007
18.139739,1000,10247.905779
17.721715,1000,10310.643202
21.796979,1000,10387.367256
15.940916,1000,10483.116383
19.231087,1000,10562.187805
16.86334,1000,10657.296551
16.276847,883,10698.088173
18.444646,1000,10791.509793
20.128468,1000,10864.519149
21.08613,1000,10956.118875
19.818608,1000,11000.680555
17.316312,850,11066.495374
16.002772,784,11147.846182
21.234287,1000,11223.929941
18.785806,1000,11286.450656
20.689048,1000,11365.591502
18.893218,1000,11462.615043
13.971942,664,11493.944645
16.468413,1000,11589.77606
18.288295,1000,11670.197781
7.779414,457,11691.700716
20.454493,996,11783.177823
18.61229,1000,11862.512878
19.612472,1000,11958.113367
15.417155,791,11995.411311
15.449348,922,12083.743618
21.135671,1000,12163.918667
21.831268,1000,12260.298869
13.871914,737,12295.477921
17.946816,1000,12373.68908
18.688266,1000,12468.716106
19.844761,1000,12542.450627
20.135283,1000,12630.106973
23.170583,1000,12671.739723
1.150155,99,12675.920288
21.515477,1000,12761.475913
17.10127,1000,12834.345524
24.038711,1000,12922.025609
23.095639,1000,12998.517764
23.2387,1000,13059.180709
19.410418,817,13121.802078
18.043131,1000,13213.973217
22.822377,1000,13290.05808
20.980335,1000,13381.065906
24.063398,1000,13425.1928
7.382608,1000,13513.885132
20.515348,1000,13591.079605
22.658327,1000,13680.584504
7.374486,658,13711.498059
21.25222,1000,13805.768398
19.721057,1000,13884.892437
22.039136,1000,13963.760267
9.759118,450,14001.194707
21.40508,1000,14078.886289
20.288285,1000,14167.394703
5.416604,292,14180.069812
9.773818,461,14199.843142
18.270751,1000,14288.864061
9.742626,496,14309.484622
23.007559,1000,14377.949031
20.980926,1000,14460.749218
6.349571,425,14477.656985
21.818547,1000,14546.177882
22.157775,1000,14629.735646
23.339238,1000,14698.361039
22.634873,1000,14778.346395
22.523468,1000,14818.246819
21.957174,1000,14901.099548
19.63951,1000,14969.32494
17.381386,1000,15052.151619
21.719626,1000,15120.64143
23.046751,1000,15175.44357
15.780651,1000,15243.769431
23.195538,1000,15326.455618
23.041525,1000,15394.758213
20.86042,1000,15477.117633
20.08158,1000,15516.513886
23.804799,1000,15599.651205
23.849501,1000,15668.080876
18.525939,892,15747.500329
21.753792,1000,15787.320769
4.487186,278,15823.912317
12.555786,621,15863.742618
22.517729,1000,15931.843055
10.194443,508,15952.294835
1.460764,111,15956.711803
25.685774,1000,16041.24787
18.850418,1000,16107.169542
21.132921,1000,16190.348962
17.844364,1000,16258.772125
24.202298,1000,16313.733977
18.345642,749,16371.445996
20.150378,1000,16454.339576
22.63224,1000,16522.025743
22.509949,1000,16576.598289
14.729556,687,16629.08536
15.806043,755,16687.473246
15.833801,671,16729.034883
23.422523,1000,16797.977944
23.86644,1000,16881.24316
23.240991,1000,16946.244539
13.647663,652,16987.341007
21.79161,1000,17055.851911
23.395671,1000,17124.204212
13.886485,635,17165.353969
24.411472,1000,17233.333796
24.234133,1000,17317.385241
18.202711,1000,17385.947346
22.10934,1000,17440.749056
22.983821,1000,17509.012923
22.973141,1000,17592.871744
23.776703,1000,17661.147011
8.495009,473,17680.305181
22.679508,1000,17759.209145
24.599284,1000,17827.607314
14.779606,701,17871.189497
18.702918,1000,17939.60942
21.757608,1000,18022.70212
22.829645,1000,18090.635832
23.265721,1000,18173.419191
5.662096,262,18184.010744
10.084684,450,18202.201951
25.426555,1000,18285.243121
14.097337,613,18309.939051
23.041726,1000,18378.907648
1.922338,145,18384.934247
22.231721,1000,18468.702503
21.73387,1000,18538.416821
22.665768,1000,18624.347347
24.297182,1000,18696.772989
23.117313,1000,18755.964439
24.457664,1000,18832.419498
25.353993,1000,18924.136315
23.587655,1000,18998.174872
