#{"t_start": 1606428317.9125144, "env_id": "MinitaurBulletEnv-v0"}
r,l,t
-0.125099,63,20.592738
-0.079227,143,27.000033
-2.24447,1000,73.250077
-3.085721,861,170.552124
-1.505612,1000,252.489327
-0.468267,377,269.817733
-0.200809,117,275.457049
-0.336258,347,326.053514
-0.299639,125,332.071644
-0.106729,160,354.970882
-0.021764,77,358.822851
-0.132382,71,362.129099
0.037373,173,370.254355
0.178569,528,426.884326
0.437533,157,434.232036
-0.176913,163,442.17782
-0.044466,137,448.779809
-0.090943,128,454.767717
-0.078782,439,474.863895
-0.191084,57,477.793374
0.225772,273,538.712991
0.039544,70,542.475881
0.19173,303,556.55145
-0.088287,143,563.231253
-0.05062,137,570.130908
-0.010814,185,578.835744
0.016143,94,583.267292
0.161323,291,630.494261
-0.062783,62,633.337753
0.100479,221,643.42256
-0.087944,120,649.361096
0.287692,401,683.671719
0.119478,149,691.445912
0.188781,124,697.574421
-0.071822,65,714.264584
0.032106,316,729.548968
0.20026,135,736.470147
0.219431,241,748.48575
0.07003,226,758.995608
0.211646,134,765.740635
0.076005,154,773.548842
0.341862,212,797.202807
0.416974,188,822.079482
0.585244,245,834.714588
0.699213,247,846.998943
0.282843,140,854.389867
0.180023,92,859.270443
0.513947,228,875.261841
0.223188,80,879.550195
0.104344,50,882.208382
0.052789,71,885.681375
-0.092508,54,888.855262
0.212308,188,899.399659
-0.035415,57,902.251535
-0.010481,51,905.039271
0.295785,108,910.539171
0.346536,312,942.169454
0.142296,145,949.356702
0.540009,162,974.87316
0.135331,72,978.674952
0.592267,309,994.179762
0.126999,81,998.632446
0.036932,88,1003.064281
0.088616,56,1005.907324
0.058123,63,1009.584956
0.226836,108,1015.035526
0.345096,127,1021.957618
-0.008981,36,1023.92585
0.745329,305,1056.20492
0.087209,168,1064.773108
0.137692,51,1067.624014
0.062378,58,1070.736726
0.175778,89,1074.96034
0.282957,123,1081.701221
1.020251,277,1111.270997
0.288204,103,1116.43992
1.035086,380,1174.180552
0.102917,35,1175.987653
0.022452,59,1179.149766
0.029942,31,1180.610572
0.027192,28,1181.992232
0.349957,128,1188.007057
0.069373,45,1190.387977
0.860107,384,1209.783618
0.462357,158,1217.563675
0.348402,156,1225.513026
0.631873,277,1291.713241
0.797765,247,1304.624928
0.513468,183,1314.007633
0.197381,69,1317.51431
0.167659,122,1323.816973
0.411425,119,1329.420112
0.374312,125,1335.457573
0.107404,96,1340.547125
0.364609,136,1347.422739
0.312203,104,1378.626284
1.751623,500,1404.612999
0.368088,154,1412.521428
1.337323,352,1444.459215
1.059212,199,1472.745527
1.566954,392,1491.627383
0.326561,104,1496.75631
0.334148,134,1503.410429
0.401964,173,1511.877512
0.704612,200,1521.317761
0.696101,165,1529.103409
1.01868,210,1550.686693
1.362063,265,1563.839894
1.711816,429,1600.23306
0.609493,130,1606.366158
1.652952,399,1634.942885
1.201071,330,1651.239529
