#{"t_start": 1606428318.358816, "env_id": "MinitaurBulletEnv-v0"}
r,l,t
-0.265283,215,27.081352
-0.811214,483,49.213851
-0.346163,181,57.94451
-0.426902,219,67.81311
-0.575135,270,119.952855
-0.767952,209,129.902906
-0.166015,909,189.972488
-0.024189,34,227.172661
-0.581181,1000,272.95335
-0.708799,867,364.212474
-0.09746,169,371.908366
-0.096662,235,382.663844
0.054281,429,434.859222
-0.025069,105,439.981888
-0.159451,510,464.054396
-0.237199,263,475.98594
0.191109,308,538.84622
-0.023753,208,549.095112
0.160323,188,557.813214
-0.067574,73,561.108742
-0.464113,591,589.493505
0.134198,352,639.240805
-0.209434,142,645.80259
0.412429,239,672.362118
0.048543,63,675.534485
0.075611,86,679.3722
-0.023665,43,681.575773
0.122943,91,686.270067
-0.032226,30,687.818801
0.034475,45,690.130992
0.257995,175,699.214071
0.294779,269,725.196921
-0.076747,53,727.852565
0.232805,102,733.090665
0.067626,59,736.442976
-0.028443,44,738.774032
0.053475,149,745.759356
-0.076284,61,748.876409
0.464723,293,762.631374
0.031197,82,767.013442
0.370642,309,795.4183
-0.042161,151,818.463241
0.309692,248,831.122809
-0.048975,50,833.734659
-0.073038,38,835.603807
0.092522,62,839.04248
0.178628,95,843.536012
0.217023,95,848.48286
0.018794,52,851.101639
0.221551,116,857.120062
0.935769,466,885.794491
0.017349,52,888.751489
0.085646,89,893.351708
0.199368,229,906.069819
0.029033,78,909.796849
-0.000896,64,913.422167
0.150085,63,916.432677
0.430155,311,947.500488
0.029244,47,950.392942
0.350941,256,980.570188
0.00376,29,982.10166
0.332854,124,988.301496
0.156349,54,991.206967
0.191257,291,1006.334814
0.261893,79,1010.463401
0.432981,197,1020.712663
0.47608,120,1027.059857
1.039224,424,1065.836014
0.417896,195,1075.842794
0.448739,192,1101.840123
0.002298,38,1103.721102
0.305289,299,1118.610957
0.429745,201,1128.9293
0.024632,44,1169.198659
0.547753,144,1176.704613
1.007535,328,1192.958464
0.066967,87,1197.333458
1.115292,410,1217.822309
0.462322,193,1227.461893
0.811882,331,1296.440509
-0.003548,39,1298.833446
0.601222,131,1305.539828
0.049867,32,1307.358767
0.082189,67,1310.625441
3.647386,883,1381.330975
0.136643,68,1385.214046
2.24565,617,1416.423665
1.24241,309,1446.172145
1.17249,363,1481.880667
0.887052,284,1495.930519
0.398108,158,1503.933925
0.773659,250,1516.187306
1.130058,274,1529.130646
1.207348,250,1552.767988
0.525596,118,1558.43837
0.575028,217,1584.942718
2.551513,753,1630.104462
0.735067,117,1636.165455
2.896347,619,1666.140855
2.782448,589,1718.983796
2.851313,486,1742.262844
0.758038,121,1748.250109
3.022968,615,1807.520187
1.09167,228,1818.765125
3.421233,575,1861.845384
1.940157,301,1876.377
0.606075,128,1908.643552
0.08199,62,1911.736375
6.472124,983,1959.042639
3.945044,597,2032.841786
1.646525,299,2047.358049
6.914475,1000,2124.452203
5.744957,802,2213.049696
0.053185,32,2214.655761
4.732537,649,2245.143299
0.715988,110,2250.377269
9.640061,971,2334.61992
5.40071,664,2417.998279
7.67636,949,2464.076272
3.166099,521,2522.343999
2.686392,371,2555.836254
7.993425,1000,2636.9767
1.277746,156,2644.494724
9.020328,1000,2734.803206
9.696576,1000,2804.974385
6.784421,919,2861.455906
5.429403,506,2910.292737
9.029147,1000,2956.175151
5.40729,699,3029.67439
2.126262,213,3039.41779
4.554857,464,3090.690273
9.287918,1000,3154.077044
12.706967,1000,3230.963321
