#{"t_start": 1613729439.3457627, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
15.788806,10,5.450957
19.451911,12,5.898959
25.088548,24,6.800959
21.631166,14,7.311958
17.606746,14,8.516484
21.265376,18,9.285478
24.609883,21,10.063485
21.560247,13,10.536479
23.225177,18,11.191477
15.793134,8,11.480486
21.301974,15,12.040503
20.01146,14,12.55148
21.052328,19,13.246479
15.178493,12,13.683482
14.545637,9,14.013478
22.678553,15,14.575477
21.972366,15,15.141479
22.424281,19,15.838477
16.056641,9,16.166477
26.714823,21,16.984481
21.709671,18,17.651488
19.048791,17,18.302481
17.670609,12,18.75248
18.714461,11,19.15948
24.520145,20,19.88748
16.027053,9,20.220478
22.427894,15,20.841484
12.505326,8,21.134479
23.749112,17,21.775476
28.316525,20,22.540484
18.210201,12,22.984483
22.242159,20,23.724478
25.684783,18,24.384483
