#{"t_start": 1613729439.366755, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
17.320727,14,5.592967
29.526239,21,6.386963
14.799951,10,6.751963
15.226068,8,7.039967
20.788393,13,7.732967
26.089307,18,8.977485
17.607193,10,9.350488
14.729187,8,9.649488
20.969142,13,10.128487
26.15935,19,10.818488
24.790379,22,11.61951
18.975614,14,12.131496
14.41921,11,12.544486
15.174637,13,13.02549
21.671023,14,13.524489
21.140524,20,14.264485
21.115217,14,14.788485
16.604697,9,15.129497
24.732202,17,15.752484
17.870439,12,16.207492
11.793307,8,16.515492
21.059607,14,17.051488
16.999376,11,17.459513
16.606526,10,17.839495
18.41023,13,18.32949
21.632422,17,18.955487
27.989078,24,19.843488
24.160202,17,20.480489
18.068525,12,20.971512
26.806422,23,21.848492
16.955718,10,22.221505
16.213078,10,22.59949
23.892486,15,23.157503
21.33831,14,23.676489
23.821004,24,24.560487
15.78566,10,24.928492
