#{"t_start": 1613729439.3707612, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
14.697543,9,5.401958
23.518481,17,6.028969
37.92617,35,7.338966
16.43364,10,8.254484
19.059152,13,8.97748
27.304361,20,9.720484
15.803273,9,10.050486
29.013507,22,10.856486
19.058256,13,11.321486
17.658025,11,11.733483
19.432927,17,12.35848
18.386342,12,12.804487
23.223969,20,13.523483
21.79668,17,14.153479
17.172629,12,14.597489
23.540206,21,15.385484
15.963148,15,15.934481
17.720802,10,16.325486
18.260931,12,16.789481
20.99333,14,17.313482
14.278061,7,17.569481
15.586206,9,17.912485
20.988021,17,18.551482
25.544618,21,19.326482
27.712668,22,20.135482
32.709999,26,21.159481
24.658593,18,21.847485
17.293807,10,22.221487
16.939228,11,22.640484
17.877126,13,23.11848
19.397448,12,23.56148
13.958059,7,23.821502
27.085486,23,24.675485
