#{"t_start": 1613729439.32376, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
10.63664,9,5.428959
28.490173,22,6.245963
30.373105,21,7.027978
21.052531,17,7.942484
17.480027,11,8.828485
19.316738,13,9.338486
14.704317,9,9.672485
19.281835,14,10.191487
16.835626,12,10.624481
19.187874,19,11.316482
29.129294,27,12.30748
20.42171,14,12.828483
21.622148,17,13.439484
14.368202,12,13.888481
18.058051,11,14.291484
17.669789,12,14.741481
24.612447,22,15.560482
13.881441,8,15.853492
14.917867,8,16.14048
17.444735,12,16.626479
25.535895,21,17.41549
13.696842,18,18.088481
15.577596,9,18.433481
23.242364,17,19.058478
22.952635,16,19.648486
16.841039,13,20.12448
15.367834,9,20.462479
24.630282,18,21.189482
16.898371,11,21.597479
29.094653,25,22.553513
27.640048,19,23.25948
21.571133,21,24.033484
23.770808,22,24.844498
