#{"t_start": 1613729439.3547668, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
19.589081,17,5.709955
30.197477,29,6.796951
28.73269,25,8.252476
26.167636,21,9.284478
17.872139,11,9.694474
21.093095,13,10.171479
18.399081,13,10.641476
22.730074,17,11.261477
20.314321,20,11.994498
19.149212,12,12.439482
19.802887,16,13.029481
18.929872,19,13.721486
22.857902,16,14.308477
20.85493,17,14.945493
20.060863,13,15.432475
17.32533,10,15.796471
21.991309,15,16.371475
22.307567,16,16.983479
17.526846,11,17.39849
18.368485,11,17.805481
33.311946,29,18.892472
28.789086,28,19.918475
22.469674,14,20.443475
24.240141,17,21.129475
24.793786,17,21.771472
20.297336,13,22.269479
7.943051,13,22.76249
20.723808,14,23.277473
21.197202,16,23.866497
19.292384,12,24.305481
14.723368,8,24.603476
