#{"t_start": 1613729439.36176, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
23.839541,20,5.814965
14.513992,8,6.105959
17.720409,12,6.566962
15.440557,8,6.861959
18.708653,14,7.380965
18.797722,11,8.460479
29.4388,26,9.536507
20.839241,13,10.015488
17.609699,10,10.382482
20.662789,13,10.858487
20.353641,15,11.397483
17.978559,13,11.882487
20.133665,17,12.504498
19.150367,14,13.025486
21.870333,14,13.52448
21.385581,19,14.229483
17.163337,11,14.636485
33.559045,32,15.828482
15.218528,9,16.156481
22.597609,17,16.832485
27.152994,23,17.687499
15.253148,11,18.101492
21.898551,15,18.66848
18.114315,12,19.107481
17.563036,11,19.515481
19.955133,15,20.064482
16.640054,12,20.518481
16.185375,9,20.89948
21.535952,17,21.535482
22.298255,14,22.069486
21.529934,15,22.640486
17.020825,13,23.121478
14.985366,9,23.458505
17.939456,11,23.863487
20.770006,22,24.674486
