#{"t_start": 1615045333.1685238, "env_id": "Pendulum-v0"}
r,l,t
-1291.124863,200,3.050931
-1331.512807,200,3.359555
-1304.562253,200,3.656123
-1771.543511,200,4.025101
-1178.589172,200,4.331819
-1447.562446,200,4.637278
-1267.169511,200,5.677509
-1593.55452,200,5.982199
-867.200177,200,6.289675
-1406.221968,200,6.5921
-1050.027764,200,20.740473
-1258.531405,200,21.092534
-1642.125572,200,22.14947
-1012.900435,200,22.471023
-860.023586,200,22.782117
-1600.589957,200,23.090715
-1437.150404,200,23.395353
-973.882037,200,23.708263
-1074.93059,200,24.830262
-1421.351498,200,25.146709
-1551.871172,200,39.154064
-974.230709,200,39.453702
-857.219301,200,39.758108
-1644.245266,200,40.131556
-1230.530171,200,40.435366
-1323.030464,200,41.470261
-1187.373287,200,41.780789
-1270.711997,200,42.083746
-870.161771,200,42.386336
-918.832113,200,42.689103
-944.871285,200,56.90339
-1264.697283,200,57.932401
-774.820125,200,58.256368
-852.035714,200,58.563233
-1067.859165,200,58.86956
-1178.794652,200,59.209203
-1216.747253,200,59.526666
-845.5179,200,60.653224
-1393.921464,200,60.968548
-1070.25577,200,61.271634
-980.66121,200,75.187071
-1472.373228,200,75.491923
-1388.708003,200,75.797269
-967.361535,200,76.903683
-892.700509,200,77.215454
-1512.564785,200,77.51817
-757.214145,200,77.820894
-1751.138178,200,78.124881
-845.147254,200,78.43288
-1427.174233,200,78.738088
-1001.579517,200,79.789495
-896.230646,200,94.07509
-1182.215841,200,94.382529
-1073.134225,200,94.69164
-1573.528529,200,94.999084
-998.082077,200,95.303425
-1627.806292,200,96.338761
-856.875076,200,96.670906
-887.328396,200,97.028008
-758.338528,200,97.32795
-1316.08914,200,97.633193
-992.974089,200,111.722402
-1618.369187,200,112.97289
-1013.58264,200,113.305951
-1099.187422,200,113.617396
-993.858907,200,113.930574
-878.501959,200,114.23791
-1495.965772,200,114.542659
-1425.005282,200,115.566307
-1255.193666,200,115.874464
-1086.831186,200,116.182532
-1458.646571,200,130.226017
-1074.460774,200,130.530098
-876.961105,200,130.835049
-1041.75627,200,131.14522
-1303.92937,200,132.185121
-1383.941342,200,132.492987
-990.516323,200,132.838829
-1299.376148,200,133.183221
-1227.651842,200,133.488643
-1769.936105,200,133.794354
-913.634584,200,148.780078
