#{"t_start": 1616409619.1505263, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,3.217257
-375.0,376,7.216513
-357.0,358,9.869483
-295.0,296,12.504191
-214.0,215,14.29006
-169.0,170,16.35308
-111.0,112,16.830277
-196.0,197,18.623014
-157.0,158,20.183819
-176.0,177,21.344069
-125.0,126,22.858202
-141.0,142,24.351272
-131.0,132,24.900541
-107.0,108,25.353268
-105.0,106,27.125928
-99.0,100,27.544256
-120.0,121,28.931443
-121.0,122,29.422652
-159.0,160,30.974003
-135.0,136,31.974531
-104.0,105,33.324039
-114.0,115,33.806865
-102.0,103,35.111212
-84.0,85,35.464804
-132.0,133,37.009003
-130.0,131,38.038509
-197.0,198,39.836817
-306.0,307,42.210818
-141.0,142,44.248162
-71.0,72,44.548772
-105.0,106,44.991004
-92.0,93,46.303621
-90.0,91,46.681014
-83.0,84,47.028687
-82.0,83,48.687524
-97.0,98,49.098997
-94.0,95,49.481314
-99.0,100,50.850741
-83.0,84,51.203834
-67.0,68,51.473382
-103.0,104,52.798546
-87.0,88,53.560534
-87.0,88,53.935706
-93.0,94,55.195331
-97.0,98,55.620317
-103.0,104,56.95613
-87.0,88,57.317469
-103.0,104,57.735584
-98.0,99,59.469838
-144.0,145,60.086638
-74.0,75,61.319057
-95.0,96,61.720275
-94.0,95,62.133847
-87.0,88,63.423456
-152.0,153,64.518881
-93.0,94,65.847858
-98.0,99,66.26391
-93.0,94,66.656765
-73.0,74,67.918015
-79.0,80,68.25297
-75.0,76,68.981146
-87.0,88,70.41833
-61.0,62,70.712837
-80.0,81,71.051067
-99.0,100,72.408395
-94.0,95,72.804886
-85.0,86,73.162493
-84.0,85,74.403688
-80.0,81,75.140435
-87.0,88,75.512999
-94.0,95,76.853112
-85.0,86,77.208498
-79.0,80,77.549851
-131.0,132,79.017025
-94.0,95,79.862792
-75.0,76,80.207935
-75.0,76,81.481609
-71.0,72,81.778662
-83.0,84,82.127399
-61.0,62,83.340849
-79.0,80,83.669947
-78.0,79,83.997046
-179.0,180,86.129388
-88.0,89,86.508014
-95.0,96,87.772652
-85.0,86,88.118911
-93.0,94,88.48906
-104.0,105,89.796407
-74.0,75,90.518236
-77.0,78,90.875505
-89.0,90,92.158689
-80.0,81,92.486174
-90.0,91,92.875731
-77.0,78,94.074508
-84.0,85,94.418965
-75.0,76,94.736154
-88.0,89,96.459123
-71.0,72,96.767298
-77.0,78,97.100086
-97.0,98,98.416476
-152.0,153,99.061151
-74.0,75,100.396294
-93.0,94,101.271301
-70.0,71,101.574476
-69.0,70,101.870943
-79.0,80,103.101753
-91.0,92,103.478205
-76.0,77,103.805176
-78.0,79,105.13145
-91.0,92,105.530502
-72.0,73,106.360681
